year,month,day,description,count
2017,2,20,Stealing from Buildi,9
2017,2,20,Stolen Property OFFE,2
2017,2,20,Strong Arm Robbery,1
2017,2,20,Trespassing,6
2017,2,20,Violation Ex Parte O,1
2017,2,20,Weapons Law Violatio,2
2017,2,21,Agg Assault - Domest,3
2017,2,21,Aggravated Assault (,9
2017,2,21,Armed Robbery,3
2017,2,21,Arson,1
2017,2,21,Auto Theft,18
2017,2,21,Auto Theft Outside S,4
2017,2,21,Burglary - Residence,16
2017,2,21,Counterfeiting,3
2017,2,21,Credit/Debit/ATM Car,2
2017,2,21,Disorderly Conduct,3
2017,2,21,False Information to,1
2017,2,21,Family Offense,1
2017,2,21,Forcible Sodomy,3
2017,2,21,Fraud/Confidence Gam,3
2017,2,21,Identity Theft,3
2017,2,21,Intimidation,2
2017,2,21,Liquor Law Violaton,3
2017,2,21,Misc Violation,7
2017,2,21,Non Agg Assault Dome,14
2017,2,21,Non Aggravated Assau,5
2017,2,21,Passing Bad Checks,1
2017,2,21,Pornography,1
2017,2,21,Possession of Drug E,6
2017,2,21,Possession/Sale/Dist,15
2017,2,21,Property Damage,16
2017,2,21,Prostitution/Patroni,5
2017,2,21,Prostitution/Solicit,2
2017,2,21,Rape,2
2017,2,21,Resisting an Officer,3
2017,2,21,Sex Off Fondle - mol,2
2017,2,21,Stealing All Other,5
2017,2,21,Stealing Auto Parts/,5
2017,2,21,Stealing From Auto,6
2017,2,21,Stealing Shoplifting,7
2017,2,21,Stealing from Buildi,10
2017,2,21,Stolen Property OFFE,3
2017,2,21,Strong Arm Robbery,1
2017,2,21,Trespassing,9
2017,2,21,Violation Ex Parte O,2
2017,2,21,Weapons Law Violatio,4
2017,2,21,Wire Fraud,1
2017,2,22,Agg Assault - Domest,5
2017,2,22,Aggravated Assault (,6
2017,2,22,Armed Robbery,4
2017,2,22,Arson,1
2017,2,22,Auto Theft,14
2017,2,22,Auto Theft Outside S,6
2017,2,22,Burglary - Residence,7
2017,2,22,Credit/Debit/ATM Car,1
2017,2,22,Disorderly Conduct,2
2017,2,22,Driving Under Influe,1
2017,2,22,Embezzlement,3
2017,2,22,Forcible Sodomy,1
2017,2,22,Forged Checks,1
2017,2,22,Fraud/Confidence Gam,2
2017,2,22,Interference with Cu,1
2017,2,22,Intimidation,4
2017,2,22,Liquor Law Violaton,4
2017,2,22,Misc Violation,7
2017,2,22,Non Agg Assault Dome,6
2017,2,22,Non Aggravated Assau,9
2017,2,22,Possession of Drug E,5
2017,2,22,Possession/Sale/Dist,17
2017,2,22,Property Damage,14
2017,2,22,Prostitution/Patroni,3
2017,2,22,Prostitution/Solicit,1
2017,2,22,Rape,1
2017,2,22,Resisting an Officer,3
2017,2,22,Sex Off Misconduct,2
2017,2,22,Stealing All Other,12
2017,2,22,Stealing Auto Parts/,8
2017,2,22,Stealing Bicycles,2
2017,2,22,Stealing From Auto,6
2017,2,22,Stealing Pickpocket,1
2017,2,22,Stealing Shoplifting,11
2017,2,22,Stealing from Buildi,9
2017,2,22,Stolen Property OFFE,4
2017,2,22,Trespassing,6
2017,2,22,Violation Ex Parte O,1
2017,2,22,Violation Full Order,1
2017,2,22,Weapons Law Violatio,5
2017,2,22,Wire Fraud,1
2017,2,23,Agg Assault - Domest,1
2017,2,23,Aggravated Assault (,4
2017,2,23,Armed Robbery,1
2017,2,23,Auto Theft,11
2017,2,23,Auto Theft Outside S,3
2017,2,23,Burglary - Non Resid,2
2017,2,23,Burglary - Residence,12
2017,2,23,Counterfeiting,1
2017,2,23,Credit/Debit/ATM Car,1
2017,2,23,Dead Body,1
2017,2,23,Disorderly Conduct,1
2017,2,23,Driving Under Influe,3
2017,2,23,Forcible Sodomy,1
2017,2,23,Fraud/Confidence Gam,3
2017,2,23,Identity Theft,4
2017,2,23,Intimidation,3
2017,2,23,Liquor Law Violaton,2
2017,2,23,Misc Violation,9
2017,2,23,Non Agg Assault Dome,8
2017,2,23,Non Aggravated Assau,3
2017,2,23,Pornography,1
2017,2,23,Possession of Drug E,1
2017,2,23,Possession/Sale/Dist,13
2017,2,23,Property Damage,15
2017,2,23,Prostitution/Solicit,1
2017,2,23,Rape,1
2017,2,23,Sex Off Fondle - mol,1
2017,2,23,Sex Offense -others,1
2017,2,23,Stealing All Other,7
2017,2,23,Stealing Auto Parts/,6
2017,2,23,Stealing From Auto,9
2017,2,23,Stealing Shoplifting,5
2017,2,23,Stealing from Buildi,9
2017,2,23,Stolen Property OFFE,3
2017,2,23,Trespassing,8
2017,2,23,Violation Ex Parte O,1
2017,2,23,Weapons Law Violatio,2
2017,2,23,Wire Fraud,3
2017,2,24,Agg Assault - Domest,2
2017,2,24,Agg Assault - Drive-,1
2017,2,24,Aggravated Assault (,9
2017,2,24,Armed Robbery,3
2017,2,24,Arson,1
2017,2,24,Attempt Suicide by S,1
2017,2,24,Auto Theft,9
2017,2,24,Burglary - Non Resid,2
2017,2,24,Burglary - Residence,5
2017,2,24,Credit/Debit/ATM Car,1
2017,2,24,Driving Under Influe,3
2017,2,24,Family Offense,1
2017,2,24,Forged Checks,1
2017,2,24,Fraud/Confidence Gam,5
2017,2,24,Identity Theft,3
2017,2,24,Intimidation,4
2017,2,24,Misc Violation,2
2017,2,24,Non Agg Assault Dome,11
2017,2,24,Non Aggravated Assau,5
2017,2,24,Possession of Drug E,1
2017,2,24,Possession/Sale/Dist,8
2017,2,24,Property Damage,6
2017,2,24,Resisting an Officer,1
2017,2,24,Stealing All Other,2
2017,2,24,Stealing Auto Parts/,5
2017,2,24,Stealing From Auto,12
2017,2,24,Stealing Shoplifting,2
2017,2,24,Stealing from Buildi,7
2017,2,24,Trespassing,2
2017,2,24,Violation Ex Parte O,1
2017,2,24,Violation Full Order,1
2017,2,24,Weapons Law Violatio,2
2017,2,24,Wire Fraud,1
2017,2,25,Agg Assault - Domest,5
2017,2,25,Aggravated Assault (,6
2017,2,25,Armed Robbery,3
2017,2,25,Auto Theft,5
2017,2,25,Burglary - Residence,6
2017,2,25,Counterfeiting,1
2017,2,25,Credit/Debit/ATM Car,2
2017,2,25,Disorderly Conduct,1
2017,2,25,Driving Under Influe,5
2017,2,25,Fraud/Confidence Gam,6
2017,2,25,HOMICIDE/Non Neglige,1
2017,2,25,Intimidation,1
2017,2,25,Liquor Law Violaton,1
2017,2,25,Misc Violation,2
2017,2,25,Non Agg Assault Dome,18
2017,2,25,Non Aggravated Assau,9
2017,2,25,Possession of Drug E,2
2017,2,25,Possession/Sale/Dist,7
2017,2,25,Property Damage,12
2017,2,25,Resisting an Officer,4
2017,2,25,Sex Off Misconduct,1
2017,2,25,Stealing All Other,3
2017,2,25,Stealing Auto Parts/,4
2017,2,25,Stealing From Auto,12
2017,2,25,Stealing Purse Snatc,1
2017,2,25,Stealing Shoplifting,4
2017,2,25,Stealing from Buildi,2
2017,2,25,Stolen Property OFFE,1
2017,2,25,Strong Arm Robbery,3
2017,2,25,Trespassing,3
2017,2,25,Violation Ex Parte O,1
2017,2,25,Violation Full Order,1
2017,2,25,Weapons Law Violatio,1
2017,2,26,Agg Assault - Domest,6
2017,2,26,Aggravated Assault (,2
2017,2,26,Armed Robbery,4
2017,2,26,Auto Theft,7
2017,2,26,Burglary - Residence,7
2017,2,26,Credit/Debit/ATM Car,1
2017,2,26,Disorderly Conduct,2
2017,2,26,Driving Under Influe,4
2017,2,26,Family Offense,1
2017,2,26,Forcible Sodomy,1
2017,2,26,Fraud/Confidence Gam,1
2017,2,26,Intimidation,1
2017,2,26,Liquor Law Violaton,2
2017,2,26,Misc Violation,4
2017,2,26,Non Agg Assault Dome,8
2017,2,26,Non Aggravated Assau,5
2017,2,26,Possession of Drug E,2
2017,2,26,Possession/Sale/Dist,5
2017,2,26,Property Damage,13
2017,2,26,Rape,1
2017,2,26,Resisting an Officer,1
2017,2,26,Stealing All Other,2
2017,2,26,Stealing Auto Parts/,1
2017,2,26,Stealing From Auto,4
2017,2,26,Stealing Shoplifting,4
2017,2,26,Stealing from Buildi,4
2017,2,26,Strong Arm Robbery,1
2017,2,26,Trespassing,5
2017,2,26,Violation Full Order,1
2017,2,27,Agg Assault - Domest,3
2017,2,27,Agg Assault - Drive-,1
2017,2,27,Aggravated Assault (,5
2017,2,27,Armed Robbery,2
2017,2,27,Arson,1
2017,2,27,Attempt Suicide by C,1
2017,2,27,Auto Theft,11
2017,2,27,Burglary - Residence,9
2017,2,27,Credit/Debit/ATM Car,2
2017,2,27,Disorderly Conduct,4
2017,2,27,Driving Under Influe,1
2017,2,27,False Information to,2
2017,2,27,Family Offense,1
2017,2,27,Forcible Sodomy,1
2017,2,27,Forged Checks,1
2017,2,27,Fraud/Confidence Gam,4
2017,2,27,Hacking/Computer Inv,1
2017,2,27,Identity Theft,1
2017,2,27,Intimidation,3
2017,2,27,Kidnapping/Abduction,1
2017,2,27,Liquor Law Violaton,2
2017,2,27,Misc Violation,2
2017,2,27,Non Agg Assault Dome,7
2017,2,27,Non Aggravated Assau,4
2017,2,27,Possession of Drug E,3
2017,2,27,Possession/Sale/Dist,10
2017,2,27,Property Damage,16
2017,2,27,Rape,2
2017,2,27,Resisting an Officer,3
2017,2,27,Sex Off Fondle - mol,1
2017,2,27,Sex Off Indecent Exp,1
2017,2,27,Statutory Rape,1
2017,2,27,Stealing All Other,6
2017,2,27,Stealing Auto Parts/,4
2017,2,27,Stealing From Auto,14
2017,2,27,Stealing Shoplifting,6
2017,2,27,Stealing from Buildi,5
2017,2,27,Strong Arm Robbery,1
2017,2,27,Trespassing,6
2017,2,27,Violation Ex Parte O,1
2017,2,27,Violation Full Order,1
2017,2,27,Weapons Law Violatio,2
2017,2,27,Wire Fraud,1
2017,2,28,Agg Assault - Domest,5
2017,2,28,Aggravated Assault (,16
2017,2,28,Armed Robbery,1
2017,2,28,Arson,2
2017,2,28,Attempt Suicide by C,2
2017,2,28,Attempt Suicide by H,1
2017,2,28,Auto Theft,13
2017,2,28,Auto Theft Outside S,1
2017,2,28,Burglary - Residence,12
2017,2,28,Credit/Debit/ATM Car,1
2017,2,28,Disorderly Conduct,3
2017,2,28,Family Offense,1
2017,2,28,Forgery,1
2017,2,28,Fraud/Confidence Gam,1
2017,2,28,HOMICIDE/Non Neglige,2
2017,2,28,Hacking/Computer Inv,2
2017,2,28,Identity Theft,2
2017,2,28,Intimidation,3
2017,2,28,Misc Violation,8
2017,2,28,Non Agg Assault Dome,8
2017,2,28,Non Aggravated Assau,7
2017,2,28,Possession of Drug E,3
2017,2,28,Possession/Sale/Dist,14
2017,2,28,Property Damage,12
2017,2,28,Rape,1
2017,2,28,Resisting an Officer,3
2017,2,28,Stealing All Other,8
2017,2,28,Stealing Auto Parts/,7
2017,2,28,Stealing Bicycles,1
2017,2,28,Stealing From Auto,10
2017,2,28,Stealing Pickpocket,1
2017,2,28,Stealing Shoplifting,5
2017,2,28,Stealing from Buildi,5
2017,2,28,Suicide By Sleeping,1
2017,2,28,Trespassing,5
2017,2,28,Violation Full Order,3
2017,2,28,Weapons Law Violatio,3
2017,3,1,Agg Assault - Domest,2
2017,3,1,Aggravated Assault (,5
2017,3,1,Armed Robbery,4
2017,3,1,Arson with Fire Bomb,1
2017,3,1,Auto Theft,12
2017,3,1,Bomb Threat/Intimida,1
2017,3,1,Burglary - Non Resid,1
2017,3,1,Burglary - Residence,11
2017,3,1,Credit/Debit/ATM Car,2
2017,3,1,Curfew,1
2017,3,1,Disorderly Conduct,2
2017,3,1,Driving Under Influe,2
2017,3,1,Failure to Return,2
2017,3,1,False Information to,1
2017,3,1,Family Offense,3
2017,3,1,Forgery,1
2017,3,1,Identity Theft,4
2017,3,1,Kidnapping/Abduction,1
2017,3,1,Misc Violation,4
2017,3,1,Non Agg Assault Dome,7
2017,3,1,Non Aggravated Assau,6
2017,3,1,Possession of Drug E,7
2017,3,1,Possession/Sale/Dist,10
2017,3,1,Property Damage,14
2017,3,1,Resisting an Officer,2
2017,3,1,Sex Off Indecent Con,1
2017,3,1,Stealing All Other,6
2017,3,1,Stealing Auto Parts/,9
2017,3,1,Stealing Bicycles,2
2017,3,1,Stealing From Auto,12
2017,3,1,Stealing Shoplifting,4
2017,3,1,Stealing from Buildi,2
2017,3,1,Strong Arm Robbery,1
2017,3,1,Trespassing,4
2017,3,1,Violation Ex Parte O,2
2017,3,1,Violation Full Order,3
2017,3,1,Weapons Law Violatio,1
2017,3,2,Agg Assault - Domest,2
2017,3,2,Agg Assault - Drive-,1
2017,3,2,Aggravated Assault (,2
2017,3,2,Armed Robbery,3
2017,3,2,Arson,1
2017,3,2,Auto Theft,10
2017,3,2,Burglary - Non Resid,2
2017,3,2,Burglary - Residence,17
2017,3,2,Credit/Debit/ATM Car,3
2017,3,2,Driving Under Influe,4
2017,3,2,Embezzlement,2
2017,3,2,Family Offense,1
2017,3,2,Forged Checks,2
2017,3,2,Forgery,3
2017,3,2,Fraud/Confidence Gam,4
2017,3,2,Hacking/Computer Inv,1
2017,3,2,Identity Theft,1
2017,3,2,Impersonation - NOT,1
2017,3,2,Intimidation,2
2017,3,2,Misc Violation,8
2017,3,2,Non Agg Assault Dome,7
2017,3,2,Non Aggravated Assau,6
2017,3,2,Possession of Drug E,9
2017,3,2,Possession/Sale/Dist,20
2017,3,2,Property Damage,9
2017,3,2,Resisting an Officer,5
2017,3,2,Sex Off Fondle - mol,1
2017,3,2,Sex Off Misconduct,1
2017,3,2,Stealing All Other,8
2017,3,2,Stealing Auto Parts/,7
2017,3,2,Stealing From Auto,4
2017,3,2,Stealing Purse Snatc,1
2017,3,2,Stealing Shoplifting,10
2017,3,2,Stealing from Buildi,5
2017,3,2,Stolen Property OFFE,1
2017,3,2,Violation Ex Parte O,2
2017,3,2,Violation Full Order,1
2017,3,2,Weapons Law Violatio,2
2017,3,2,Wire Fraud,2
2017,3,3,Agg Assault - Domest,6
2017,3,3,Aggravated Assault (,3
2017,3,3,Armed Robbery,5
2017,3,3,Auto Theft,11
2017,3,3,Auto Theft Outside S,1
2017,3,3,Burglary - Non Resid,1
2017,3,3,Burglary - Residence,4
2017,3,3,Credit/Debit/ATM Car,2
2017,3,3,Disorderly Conduct,3
2017,3,3,Driving Under Influe,2
2017,3,3,Family Offense,1
2017,3,3,Forcible Sodomy,3
2017,3,3,Forgery,1
2017,3,3,Fraud/Confidence Gam,2
2017,3,3,Identity Theft,2
2017,3,3,Interference with Cu,3
2017,3,3,Misc Violation,2
2017,3,3,Non Agg Assault Dome,4
2017,3,3,Non Aggravated Assau,9
2017,3,3,Possession of Drug E,2
2017,3,3,Possession/Sale/Dist,9
2017,3,3,Property Damage,10
2017,3,3,Rape,1
2017,3,3,Resisting an Officer,5
2017,3,3,Sex Off Fondle - mol,1
2017,3,3,Sex Off Indecent Exp,1
2017,3,3,Stealing All Other,6
2017,3,3,Stealing Auto Parts/,5
2017,3,3,Stealing From Auto,10
2017,3,3,Stealing Shoplifting,4
2017,3,3,Stealing from Buildi,7
2017,3,3,Stolen Property OFFE,1
2017,3,3,Trespassing,4
2017,3,3,Violation Ex Parte O,1
2017,3,4,Agg Assault - Domest,3
2017,3,4,Aggravated Assault (,5
2017,3,4,Armed Robbery,3
2017,3,4,Arson,1
2017,3,4,Auto Theft,9
2017,3,4,Burglary - Non Resid,3
2017,3,4,Burglary - Residence,10
2017,3,4,Disorderly Conduct,2
2017,3,4,Driving Under Influe,1
2017,3,4,Embezzlement,1
2017,3,4,False Information to,2
2017,3,4,Forcible Sodomy,1
2017,3,4,Forgery,1
2017,3,4,Fraud/Confidence Gam,1
2017,3,4,HOMICIDE/Non Neglige,1
2017,3,4,Kidnapping/Abduction,1
2017,3,4,Misc Violation,4
2017,3,4,Non Agg Assault Dome,9
2017,3,4,Non Aggravated Assau,7
2017,3,4,Possession of Drug E,3
2017,3,4,Possession/Sale/Dist,4
2017,3,4,Property Damage,14
2017,3,4,Rape,1
2017,3,4,Resisting an Officer,6
2017,3,4,Stealing All Other,4
2017,3,4,Stealing Auto Parts/,3
2017,3,4,Stealing From Auto,7
2017,3,4,Stealing Shoplifting,7
2017,3,4,Stealing from Buildi,4
2017,3,4,Strong Arm Robbery,1
2017,3,4,Trespassing,1
2017,3,4,Violation Full Order,1
2017,3,5,Agg Assault - Domest,2
2017,3,5,Agg Assault - Drive-,1
2017,3,5,Aggravated Assault (,6
2017,3,5,Arson,1
2017,3,5,Auto Theft,9
2017,3,5,Burglary - Non Resid,3
2017,3,5,Burglary - Residence,4
2017,3,5,Counterfeiting,1
2017,3,5,Credit/Debit/ATM Car,1
2017,3,5,Dead Body,1
2017,3,5,Disorderly Conduct,1
2017,3,5,Driving Under Influe,2
2017,3,5,False Information to,1
2017,3,5,Family Offense,1
2017,3,5,Fraud/Confidence Gam,2
2017,3,5,Identity Theft,1
2017,3,5,Intimidation,1
2017,3,5,Misc Violation,6
2017,3,5,Non Agg Assault Dome,13
2017,3,5,Non Aggravated Assau,10
2017,3,5,Possession of Drug E,5
2017,3,5,Possession/Sale/Dist,10
2017,3,5,Property Damage,7
2017,3,5,Rape,2
2017,3,5,Resisting an Officer,1
2017,3,5,Stealing All Other,5
2017,3,5,Stealing Auto Parts/,2
2017,3,5,Stealing From Auto,9
2017,3,5,Stealing Shoplifting,6
2017,3,5,Stealing from Buildi,3
2017,3,5,Stolen Property OFFE,1
2017,3,5,Strong Arm Robbery,1
2017,3,5,Trespassing,10
2017,3,5,Weapons Law Violatio,2
2017,3,6,Agg Assault - Domest,2
2017,3,6,Aggravated Assault (,7
2017,3,6,Armed Robbery,2
2017,3,6,Auto Theft,7
2017,3,6,Auto Theft Outside S,1
2017,3,6,Burglary - Non Resid,3
2017,3,6,Burglary - Residence,11
2017,3,6,Counterfeiting,1
2017,3,6,Credit/Debit/ATM Car,2
2017,3,6,Disorderly Conduct,4
2017,3,6,Family Offense,2
2017,3,6,Fraud/Confidence Gam,2
2017,3,6,HOMICIDE/Non Neglige,2
2017,3,6,Identity Theft,1
2017,3,6,Justifiable Homicide,1
2017,3,6,Misc Violation,5
2017,3,6,Non Agg Assault Dome,10
2017,3,6,Non Aggravated Assau,12
2017,3,6,Possession of Drug E,2
2017,3,6,Possession/Sale/Dist,11
2017,3,6,Property Damage,12
2017,3,6,Rape,1
2017,3,6,Resisting an Officer,1
2017,3,6,Sex Off Follow/Entic,1
2017,3,6,Sex Off Fondle - mol,1
2017,3,6,Sex Off Indecent Exp,1
2017,3,6,Stealing All Other,4
2017,3,6,Stealing Auto Parts/,4
2017,3,6,Stealing From Auto,7
2017,3,6,Stealing Shoplifting,4
2017,3,6,Stealing from Buildi,10
2017,3,6,Stolen Property OFFE,1
2017,3,6,Strong Arm Robbery,1
2017,3,6,Suicide By Sleeping,2
2017,3,6,Trespassing,3
2017,3,6,Weapons Law Violatio,4
2017,3,7,Agg Assault - Domest,3
2017,3,7,Aggravated Assault (,5
2017,3,7,Armed Robbery,4
2017,3,7,Attempt Suicide by C,1
2017,3,7,Attempt Suicide by P,1
2017,3,7,Auto Theft,9
2017,3,7,Auto Theft Outside S,1
2017,3,7,Burglary - Non Resid,2
2017,3,7,Burglary - Residence,17
2017,3,7,Credit/Debit/ATM Car,1
2017,3,7,Disorderly Conduct,2
2017,3,7,Driving Under Influe,2
2017,3,7,Embezzlement,1
2017,3,7,Family Offense,1
2017,3,7,Forged Checks,2
2017,3,7,Forgery,1
2017,3,7,Fraud/Confidence Gam,3
2017,3,7,Identity Theft,3
2017,3,7,Intimidation,5
2017,3,7,Kidnapping/Abduction,1
2017,3,7,Liquor Law Violaton,1
2017,3,7,Misc Violation,7
2017,3,7,Non Agg Assault Dome,5
2017,3,7,Non Aggravated Assau,6
2017,3,7,Possession of Drug E,7
2017,3,7,Possession/Sale/Dist,12
2017,3,7,Property Damage,4
2017,3,7,Resisting an Officer,1
2017,3,7,Sex Off Fondle - mol,2
2017,3,7,Sex Offense -others,1
2017,3,7,Statutory Rape,1
2017,3,7,Stealing All Other,4
2017,3,7,Stealing Auto Parts/,5
2017,3,7,Stealing From Auto,7
2017,3,7,Stealing Shoplifting,7
2017,3,7,Stealing from Buildi,9
2017,3,7,Stolen Property OFFE,1
2017,3,7,Strong Arm Robbery,2
2017,3,7,Trespassing,5
2017,3,7,Violation Full Order,1
2017,3,8,Agg Assault - Domest,1
2017,3,8,Agg Assault - Drive-,1
2017,3,8,Aggravated Assault (,8
2017,3,8,Armed Robbery,3
2017,3,8,Arson,2
2017,3,8,Attempt Suicide by S,1
2017,3,8,Auto Theft,13
2017,3,8,Auto Theft Outside S,2
2017,3,8,Burglary - Non Resid,1
2017,3,8,Burglary - Residence,11
2017,3,8,Counterfeiting,1
2017,3,8,Credit/Debit/ATM Car,4
2017,3,8,Disorderly Conduct,2
2017,3,8,Driving Under Influe,1
2017,3,8,Embezzlement,1
2017,3,8,Family Offense,1
2017,3,8,Forcible Sodomy,1
2017,3,8,Fraud/Confidence Gam,1
2017,3,8,Identity Theft,6
2017,3,8,Intimidation,2
2017,3,8,Liquor Law Violaton,3
2017,3,8,Misc Violation,11
2017,3,8,Non Agg Assault Dome,9
2017,3,8,Non Aggravated Assau,6
2017,3,8,Possession of Drug E,5
2017,3,8,Possession/Sale/Dist,16
2017,3,8,Property Damage,12
2017,3,8,Prostitution/Solicit,3
2017,3,8,Rape,4
2017,3,8,Resisting an Officer,2
2017,3,8,Sex Off Indecent Exp,1
2017,3,8,Stealing All Other,4
2017,3,8,Stealing Auto Parts/,7
2017,3,8,Stealing From Auto,14
2017,3,8,Stealing Shoplifting,6
2017,3,8,Stealing from Buildi,7
2017,3,8,Stolen Property OFFE,1
2017,3,8,Strong Arm Robbery,3
2017,3,8,Trespassing,3
2017,3,8,Violation Ex Parte O,2
2017,3,8,Violation Full Order,1
2017,3,8,Weapons Law Violatio,2
2017,3,8,Wire Fraud,1
2017,3,9,Agg Assault - Domest,3
2017,3,9,Aggravated Assault (,8
2017,3,9,Armed Robbery,2
2017,3,9,Arson,2
2017,3,9,Auto Theft,7
2017,3,9,Auto Theft Outside S,1
2017,3,9,Bomb Threat/Intimida,1
2017,3,9,Burglary - Non Resid,1
2017,3,9,Burglary - Residence,8
2017,3,9,Credit/Debit/ATM Car,3
2017,3,9,Disorderly Conduct,2
2017,3,9,Driving Under Influe,2
2017,3,9,Embezzlement,2
2017,3,9,Failure to Return,1
2017,3,9,False Information to,1
2017,3,9,Forged Checks,2
2017,3,9,Fraud/Confidence Gam,4
2017,3,9,Identity Theft,4
2017,3,9,Liquor Law Violaton,1
2017,3,9,Misc Violation,5
2017,3,9,Non Agg Assault Dome,12
2017,3,9,Non Aggravated Assau,3
2017,3,9,Possession of Drug E,1
2017,3,9,Possession/Sale/Dist,6
2017,3,9,Property Damage,11
2017,3,9,Rape,1
2017,3,9,Resisting an Officer,3
2017,3,9,Sex Off Fondle - mol,1
2017,3,9,Sex Off Indecent Exp,1
2017,3,9,Stealing All Other,9
2017,3,9,Stealing Auto Parts/,3
2017,3,9,Stealing From Auto,13
2017,3,9,Stealing Shoplifting,3
2017,3,9,Stealing from Buildi,6
2017,3,9,Stolen Property OFFE,3
2017,3,9,Strong Arm Robbery,1
2017,3,9,Trespassing,5
2017,3,9,Weapons Law Violatio,1
2017,3,9,Wire Fraud,2
2017,3,10,Agg Assault - Domest,1
2017,3,10,Aggravated Assault (,4
2017,3,10,Armed Robbery,6
2017,3,10,Auto Theft,6
2017,3,10,Auto Theft Outside S,1
2017,3,10,Burglary - Non Resid,5
2017,3,10,Burglary - Residence,8
2017,3,10,Dead Body,1
2017,3,10,Driving Under Influe,3
2017,3,10,Family Offense,1
2017,3,10,Forged Checks,1
2017,3,10,Forgery,1
2017,3,10,Fraud/Confidence Gam,1
2017,3,10,Identity Theft,6
2017,3,10,Intimidation,4
2017,3,10,Liquor Law Violaton,3
2017,3,10,Misc Violation,2
2017,3,10,Non Agg Assault Dome,8
2017,3,10,Non Aggravated Assau,2
2017,3,10,Possession of Drug E,6
2017,3,10,Possession/Sale/Dist,10
2017,3,10,Property Damage,11
2017,3,10,Resisting an Officer,2
2017,3,10,Sex Off Fondle - mol,1
2017,3,10,Sex Off Indecent Exp,1
2017,3,10,Sex Off Misconduct,1
2017,3,10,Sex Offense -others,1
2017,3,10,Stealing All Other,2
2017,3,10,Stealing Auto Parts/,5
2017,3,10,Stealing From Auto,12
2017,3,10,Stealing Shoplifting,9
2017,3,10,Stealing from Buildi,7
2017,3,10,Stolen Property OFFE,4
2017,3,10,Trespassing,5
2017,3,10,Violation Full Order,1
2017,3,10,Weapons Law Violatio,3
2017,3,10,Wire Fraud,1
2017,3,11,Agg Assault - Domest,4
2017,3,11,Aggravated Assault (,6
2017,3,11,Armed Robbery,3
2017,3,11,Attempt Suicide by S,1
2017,3,11,Auto Theft,6
2017,3,11,Burglary - Non Resid,4
2017,3,11,Burglary - Residence,7
2017,3,11,Dead Body,1
2017,3,11,Disorderly Conduct,2
2017,3,11,Driving Under Influe,5
2017,3,11,Embezzlement,1
2017,3,11,False Information to,1
2017,3,11,Forcible Sodomy,1
2017,3,11,Forgery,1
2017,3,11,Fraud/Confidence Gam,1
2017,3,11,HOMICIDE/Non Neglige,1
2017,3,11,Identity Theft,3
2017,3,11,Intimidation,3
2017,3,11,Kidnapping/Abduction,1
2017,3,11,Liquor Law Violaton,2
2017,3,11,Misc Violation,3
2017,3,11,Non Agg Assault Dome,13
2017,3,11,Non Aggravated Assau,8
2017,3,11,Possession of Drug E,6
2017,3,11,Possession/Sale/Dist,19
2017,3,11,Property Damage,15
2017,3,11,Stealing All Other,4
2017,3,11,Stealing Auto Parts/,4
2017,3,11,Stealing From Auto,11
2017,3,11,Stealing Shoplifting,6
2017,3,11,Stealing from Buildi,3
2017,3,11,Trespassing,8
2017,3,11,Violation Ex Parte O,1
2017,3,11,Violation Full Order,1
2017,3,11,Weapons Law Violatio,2
2017,3,12,Agg Assault - Domest,4
2017,3,12,Agg Assault - Drive-,1
2017,3,12,Aggravated Assault (,6
2017,3,12,Armed Robbery,4
2017,3,12,Arson,2
2017,3,12,Auto Theft,13
2017,3,12,Auto Theft Outside S,2
2017,3,12,Burglary - Residence,5
2017,3,12,Counterfeiting,1
2017,3,12,Credit/Debit/ATM Car,1
2017,3,12,Dead Body,1
2017,3,12,False Information to,1
2017,3,12,Fraud/Confidence Gam,3
2017,3,12,Intimidation,1
2017,3,12,Kidnapping/Abduction,1
2017,3,12,Liquor Law Violaton,2
2017,3,12,Misc Violation,4
2017,3,12,Non Agg Assault Dome,14
2017,3,12,Non Aggravated Assau,9
2017,3,12,Possession of Drug E,3
2017,3,12,Possession/Sale/Dist,5
2017,3,12,Property Damage,13
2017,3,12,Rape,1
2017,3,12,Resisting an Officer,3
2017,3,12,Stealing All Other,4
2017,3,12,Stealing Auto Parts/,4
2017,3,12,Stealing From Auto,8
2017,3,12,Stealing Shoplifting,3
2017,3,12,Stealing from Buildi,1
2017,3,12,Stolen Property OFFE,2
2017,3,12,Strong Arm Robbery,2
2017,3,12,Trespassing,8
2017,3,12,Violation Full Order,1
2017,3,12,Weapons Law Violatio,2
2017,3,13,Agg Assault - Domest,4
2017,3,13,Aggravated Assault (,6
2017,3,13,Attempt Suicide by C,1
2017,3,13,Attempt Suicide by O,1
2017,3,13,Auto Theft,4
2017,3,13,Burglary - Non Resid,3
2017,3,13,Burglary - Residence,9
2017,3,13,Counterfeiting,3
2017,3,13,Credit/Debit/ATM Car,2
2017,3,13,Driving Under Influe,5
2017,3,13,Family Offense,1
2017,3,13,Forcible Sodomy,1
2017,3,13,Forged Checks,3
2017,3,13,Fraud/Confidence Gam,2
2017,3,13,Identity Theft,4
2017,3,13,Intimidation,4
2017,3,13,Liquor Law Violaton,3
2017,3,13,Misc Violation,9
2017,3,13,Non Agg Assault Dome,14
