year,month,day,description,count
2014,2,22,Stealing From Auto,9
2014,2,22,Stealing Shoplifting,5
2014,2,22,Stealing from Buildi,5
2014,2,22,Strong Arm Robbery,1
2014,2,22,Trespassing,3
2014,2,22,Walking in Street,1
2014,2,22,Weapons Law Violatio,1
2014,2,23,Agg Assault - Domest,3
2014,2,23,Aggravated Assault (,10
2014,2,23,Armed Robbery,2
2014,2,23,Arson,1
2014,2,23,Auto Theft,8
2014,2,23,Auto Theft Outside S,2
2014,2,23,Burglary - Non Resid,3
2014,2,23,Burglary - Residence,6
2014,2,23,Disorderly Conduct,3
2014,2,23,Driving Under Influe,2
2014,2,23,Drunkenness,1
2014,2,23,False Information to,1
2014,2,23,Family Offense,1
2014,2,23,Misc Violation,7
2014,2,23,Non Agg Assault Dome,13
2014,2,23,Non Aggravated Assau,7
2014,2,23,Possession of Drug E,2
2014,2,23,Possession/Sale/Dist,19
2014,2,23,Property Damage,15
2014,2,23,Rape,1
2014,2,23,Resisting an Officer,1
2014,2,23,Stealing All Other,4
2014,2,23,Stealing Auto Parts/,4
2014,2,23,Stealing Bicycles,1
2014,2,23,Stealing From Auto,4
2014,2,23,Stealing Shoplifting,6
2014,2,23,Stealing from Buildi,7
2014,2,23,Stolen Property OFFE,2
2014,2,23,Strong Arm Robbery,1
2014,2,23,Trespassing,6
2014,2,23,Weapons Law Violatio,2
2014,2,24,Agg Assault - Domest,4
2014,2,24,Aggravated Assault (,2
2014,2,24,Armed Robbery,1
2014,2,24,Attempt Suicide by S,1
2014,2,24,Auto Theft,10
2014,2,24,Auto Theft Outside S,1
2014,2,24,Bomb Threat/Intimida,1
2014,2,24,Burglary - Non Resid,1
2014,2,24,Burglary - Residence,15
2014,2,24,Disorderly Conduct,6
2014,2,24,Embezzlement,1
2014,2,24,Family Offense,1
2014,2,24,Forcible Sodomy,1
2014,2,24,Forgery,1
2014,2,24,Fraud/Confidence Gam,1
2014,2,24,Impersonation,4
2014,2,24,Interference with Cu,1
2014,2,24,Intimidation,1
2014,2,24,Misc Violation,8
2014,2,24,Non Agg Assault Dome,9
2014,2,24,Non Aggravated Assau,7
2014,2,24,Possession of Drug E,3
2014,2,24,Possession/Sale/Dist,9
2014,2,24,Property Damage,9
2014,2,24,Rape,1
2014,2,24,Resisting an Officer,2
2014,2,24,Sex Off Fondle - mol,1
2014,2,24,Stealing All Other,3
2014,2,24,Stealing Auto Parts/,6
2014,2,24,Stealing From Auto,8
2014,2,24,Stealing Shoplifting,14
2014,2,24,Stealing from Buildi,8
2014,2,24,Stolen Property OFFE,1
2014,2,24,Strong Arm Robbery,1
2014,2,24,Trespassing,4
2014,2,24,Weapons Law Violatio,3
2014,2,24,Wire Fraud,3
2014,2,25,Agg Assault - Domest,1
2014,2,25,Aggravated Assault (,3
2014,2,25,Armed Robbery,1
2014,2,25,Auto Theft,12
2014,2,25,Auto Theft Outside S,1
2014,2,25,Burglary - Residence,13
2014,2,25,Credit/Debit/ATM Car,2
2014,2,25,Driving Under Influe,1
2014,2,25,Embezzlement,1
2014,2,25,Family Offense,1
2014,2,25,Forged Checks,1
2014,2,25,Forgery,2
2014,2,25,Fraud/Confidence Gam,2
2014,2,25,Impersonation,2
2014,2,25,Misc Violation,7
2014,2,25,Non Agg Assault Dome,11
2014,2,25,Non Aggravated Assau,7
2014,2,25,Possession of Drug E,1
2014,2,25,Possession/Sale/Dist,9
2014,2,25,Property Damage,15
2014,2,25,Rape,2
2014,2,25,Resisting an Officer,1
2014,2,25,Sex Off Fondle - mol,1
2014,2,25,Stealing All Other,7
2014,2,25,Stealing Auto Parts/,8
2014,2,25,Stealing From Auto,5
2014,2,25,Stealing Shoplifting,6
2014,2,25,Stealing from Buildi,6
2014,2,25,Trespassing,4
2014,2,25,Violation Full Order,1
2014,2,25,Weapons Law Violatio,1
2014,2,26,Armed Robbery,5
2014,2,26,Attempt Suicide by S,1
2014,2,26,Auto Theft,7
2014,2,26,Auto Theft Outside S,2
2014,2,26,Burglary - Residence,14
2014,2,26,Disorderly Conduct,1
2014,2,26,Driving Under Influe,3
2014,2,26,Family Offense,1
2014,2,26,Forcible Sodomy,1
2014,2,26,Fraud/Confidence Gam,1
2014,2,26,Impersonation,1
2014,2,26,Misc Violation,9
2014,2,26,Non Agg Assault Dome,2
2014,2,26,Non Aggravated Assau,5
2014,2,26,Possession of Drug E,1
2014,2,26,Possession/Sale/Dist,8
2014,2,26,Property Damage,7
2014,2,26,Prostitution/Patroni,1
2014,2,26,Rape,3
2014,2,26,Resisting an Officer,1
2014,2,26,Sex Off Fondle - mol,1
2014,2,26,Stealing All Other,6
2014,2,26,Stealing Auto Parts/,2
2014,2,26,Stealing From Auto,10
2014,2,26,Stealing Shoplifting,10
2014,2,26,Stealing from Buildi,8
2014,2,26,Stolen Property OFFE,1
2014,2,26,Suicide By Shooting,1
2014,2,26,Trespassing,4
2014,2,26,Violation Ex Parte O,1
2014,2,26,Violation Full Order,2
2014,2,26,Wire Fraud,1
2014,2,27,Agg Assault - Domest,5
2014,2,27,Aggravated Assault (,5
2014,2,27,Armed Robbery,5
2014,2,27,Auto Theft,9
2014,2,27,Burglary - Non Resid,1
2014,2,27,Burglary - Residence,13
2014,2,27,Credit/Debit/ATM Car,1
2014,2,27,Disorderly Conduct,1
2014,2,27,Driving Under Influe,1
2014,2,27,Embezzlement,1
2014,2,27,False Information to,1
2014,2,27,Family Offense,1
2014,2,27,Forcible Sodomy,1
2014,2,27,Forged Checks,1
2014,2,27,Forgery,1
2014,2,27,Fraud/Confidence Gam,3
2014,2,27,Impersonation,1
2014,2,27,Intimidation,1
2014,2,27,Misc Violation,13
2014,2,27,Non Agg Assault Dome,9
2014,2,27,Non Aggravated Assau,4
2014,2,27,Possession/Sale/Dist,9
2014,2,27,Property Damage,34
2014,2,27,Prostitution/Patroni,1
2014,2,27,Rape,1
2014,2,27,Resisting an Officer,2
2014,2,27,Sex Off Fondle - mol,1
2014,2,27,Statutory Rape,1
2014,2,27,Stealing All Other,11
2014,2,27,Stealing Auto Parts/,10
2014,2,27,Stealing From Auto,5
2014,2,27,Stealing Shoplifting,4
2014,2,27,Stealing from Buildi,8
2014,2,27,Strong Arm Robbery,3
2014,2,27,Trespassing,2
2014,2,27,Violation Full Order,1
2014,2,27,Weapons Law Violatio,1
2014,2,28,Agg Assault - Domest,4
2014,2,28,Aggravated Assault (,4
2014,2,28,Armed Robbery,2
2014,2,28,Auto Theft,7
2014,2,28,Auto Theft Outside S,1
2014,2,28,Burglary - Non Resid,2
2014,2,28,Burglary - Residence,13
2014,2,28,Credit/Debit/ATM Car,1
2014,2,28,Disorderly Conduct,2
2014,2,28,Driving Under Influe,2
2014,2,28,Embezzlement,1
2014,2,28,Family Offense,2
2014,2,28,Forged Checks,1
2014,2,28,Fraud/Confidence Gam,1
2014,2,28,Impersonation,1
2014,2,28,Intimidation,3
2014,2,28,Liquor Law Violaton,1
2014,2,28,Misc Violation,12
2014,2,28,Non Agg Assault Dome,7
2014,2,28,Non Aggravated Assau,8
2014,2,28,Possession of Drug E,5
2014,2,28,Possession/Sale/Dist,10
2014,2,28,Property Damage,10
2014,2,28,Resisting an Officer,1
2014,2,28,Sex Off Misconduct,1
2014,2,28,Statutory Rape,1
2014,2,28,Stealing All Other,13
2014,2,28,Stealing Auto Parts/,8
2014,2,28,Stealing From Auto,8
2014,2,28,Stealing Shoplifting,5
2014,2,28,Stealing from Buildi,6
2014,2,28,Strong Arm Robbery,2
2014,2,28,Trespassing,1
2014,2,28,Violation Full Order,2
2014,2,28,Weapons Law Violatio,1
2014,3,1,Agg Assault - Domest,1
2014,3,1,Aggravated Assault (,5
2014,3,1,Armed Robbery,1
2014,3,1,Auto Theft,8
2014,3,1,Burglary - Non Resid,3
2014,3,1,Burglary - Residence,4
2014,3,1,Credit/Debit/ATM Car,1
2014,3,1,Dead Body,1
2014,3,1,Disorderly Conduct,1
2014,3,1,Driving Under Influe,2
2014,3,1,Forgery,2
2014,3,1,Fraud/Confidence Gam,2
2014,3,1,Impersonation,1
2014,3,1,Intimidation,2
2014,3,1,Liquor Law Violaton,1
2014,3,1,Misc Violation,9
2014,3,1,Non Agg Assault Dome,6
2014,3,1,Non Aggravated Assau,6
2014,3,1,Possession of Drug E,3
2014,3,1,Possession/Sale/Dist,3
2014,3,1,Property Damage,9
2014,3,1,Rape,1
2014,3,1,Resisting an Officer,2
2014,3,1,Sex Off Follow/Entic,1
2014,3,1,Statutory Rape,1
2014,3,1,Stealing All Other,7
2014,3,1,Stealing Auto Parts/,10
2014,3,1,Stealing From Auto,8
2014,3,1,Stealing Pickpocket,1
2014,3,1,Stealing Shoplifting,11
2014,3,1,Stealing from Buildi,8
2014,3,1,Strong Arm Robbery,1
2014,3,1,Trespassing,3
2014,3,1,Violation Full Order,2
2014,3,1,Weapons Law Violatio,2
2014,3,1,Wire Fraud,1
2014,3,2,Agg Assault - Domest,3
2014,3,2,Aggravated Assault (,2
2014,3,2,Armed Robbery,1
2014,3,2,Auto Theft,5
2014,3,2,Burglary - Non Resid,1
2014,3,2,Burglary - Residence,4
2014,3,2,Disorderly Conduct,1
2014,3,2,Driving Under Influe,3
2014,3,2,Fraud/Confidence Gam,1
2014,3,2,Misc Violation,2
2014,3,2,Non Agg Assault Dome,5
2014,3,2,Non Aggravated Assau,9
2014,3,2,Possession of Drug E,2
2014,3,2,Possession/Sale/Dist,2
2014,3,2,Property Damage,8
2014,3,2,Resisting an Officer,1
2014,3,2,Stealing All Other,3
2014,3,2,Stealing Auto Parts/,3
2014,3,2,Stealing From Auto,1
2014,3,2,Stealing Shoplifting,2
2014,3,2,Stealing from Buildi,2
2014,3,2,Strong Arm Robbery,1
2014,3,2,Trespassing,5
2014,3,2,Violation Ex Parte O,1
2014,3,2,Violation Full Order,1
2014,3,3,Agg Assault - Domest,2
2014,3,3,Aggravated Assault (,3
2014,3,3,Armed Robbery,2
2014,3,3,Auto Theft,11
2014,3,3,Burglary - Non Resid,2
2014,3,3,Burglary - Residence,6
2014,3,3,Credit/Debit/ATM Car,2
2014,3,3,Driving Under Influe,1
2014,3,3,Family Offense,1
2014,3,3,Forcible Sodomy,1
2014,3,3,Fraud/Confidence Gam,1
2014,3,3,Impersonation,5
2014,3,3,Misc Violation,11
2014,3,3,Non Agg Assault Dome,8
2014,3,3,Non Aggravated Assau,6
2014,3,3,Possession of Drug E,1
2014,3,3,Possession/Sale/Dist,3
2014,3,3,Property Damage,7
2014,3,3,Stealing All Other,3
2014,3,3,Stealing Auto Parts/,7
2014,3,3,Stealing From Auto,9
2014,3,3,Stealing Shoplifting,4
2014,3,3,Stealing from Buildi,10
2014,3,3,Strong Arm Robbery,2
2014,3,3,Trespassing,3
2014,3,3,Violation Ex Parte O,2
2014,3,3,Violation Full Order,3
2014,3,4,Agg Assault - Domest,1
2014,3,4,Aggravated Assault (,4
2014,3,4,Armed Robbery,1
2014,3,4,Auto Theft,4
2014,3,4,Bomb Threat/Intimida,1
2014,3,4,Burglary - Non Resid,3
2014,3,4,Burglary - Residence,16
2014,3,4,Credit/Debit/ATM Car,3
2014,3,4,Disorderly Conduct,2
2014,3,4,Driving Under Influe,3
2014,3,4,Failure to Return,1
2014,3,4,False Information to,1
2014,3,4,Family Offense,1
2014,3,4,Forged Checks,1
2014,3,4,Forgery,1
2014,3,4,Fraud/Confidence Gam,1
2014,3,4,HOMICIDE/Non Neglige,1
2014,3,4,Impersonation,2
2014,3,4,Liquor Law Violaton,1
2014,3,4,Misc Violation,13
2014,3,4,Non Agg Assault Dome,12
2014,3,4,Non Aggravated Assau,7
2014,3,4,Possession of Drug E,3
2014,3,4,Possession/Sale/Dist,12
2014,3,4,Property Damage,9
2014,3,4,Resisting an Officer,3
2014,3,4,Sex Off Indecent Exp,2
2014,3,4,Statutory Rape,1
2014,3,4,Stealing All Other,5
2014,3,4,Stealing Auto Parts/,4
2014,3,4,Stealing From Auto,4
2014,3,4,Stealing Pickpocket,1
2014,3,4,Stealing Purse Snatc,1
2014,3,4,Stealing Shoplifting,9
2014,3,4,Stealing from Buildi,7
2014,3,4,Strong Arm Robbery,2
2014,3,4,Trespassing,2
2014,3,4,Violation Ex Parte O,1
2014,3,4,Violation Full Order,1
2014,3,4,Wire Fraud,1
2014,3,5,Agg Assault - Domest,2
2014,3,5,Aggravated Assault (,6
2014,3,5,Armed Robbery,1
2014,3,5,Attempt Suicide by S,1
2014,3,5,Auto Theft,4
2014,3,5,Auto Theft Outside S,1
2014,3,5,Bomb Threat/Intimida,1
2014,3,5,Burglary - Non Resid,3
2014,3,5,Burglary - Residence,13
2014,3,5,Dead Body,1
2014,3,5,Driving Under Influe,1
2014,3,5,Family Offense,1
2014,3,5,Forcible Sodomy,1
2014,3,5,Fraud/Confidence Gam,1
2014,3,5,Impersonation,2
2014,3,5,Intimidation,2
2014,3,5,Misc Violation,16
2014,3,5,Non Agg Assault Dome,8
2014,3,5,Non Aggravated Assau,4
2014,3,5,Possession of Drug E,3
2014,3,5,Possession/Sale/Dist,6
2014,3,5,Property Damage,15
2014,3,5,Resisting an Officer,1
2014,3,5,Sex Off Indecent Exp,1
2014,3,5,Stealing All Other,7
2014,3,5,Stealing Auto Parts/,9
2014,3,5,Stealing From Auto,6
2014,3,5,Stealing Shoplifting,8
2014,3,5,Stealing from Buildi,8
2014,3,5,Stolen Property OFFE,1
2014,3,5,Strong Arm Robbery,2
2014,3,5,Trespassing,3
2014,3,5,Violation Full Order,2
2014,3,5,Wire Fraud,2
2014,3,6,Aggravated Assault (,5
2014,3,6,Armed Robbery,2
2014,3,6,Attempt Suicide by C,2
2014,3,6,Auto Theft,13
2014,3,6,Auto Theft Outside S,2
2014,3,6,Burglary - Non Resid,4
2014,3,6,Burglary - Residence,20
2014,3,6,Credit/Debit/ATM Car,2
2014,3,6,Disorderly Conduct,1
2014,3,6,Driving Under Influe,1
2014,3,6,Embezzlement,1
2014,3,6,Forgery,1
2014,3,6,Fraud/Confidence Gam,2
2014,3,6,Impersonation,4
2014,3,6,Intimidation,4
2014,3,6,Misc Violation,10
2014,3,6,Non Agg Assault Dome,13
2014,3,6,Non Aggravated Assau,5
2014,3,6,Possession/Sale/Dist,5
2014,3,6,Property Damage,14
2014,3,6,Prostitution/Patroni,1
2014,3,6,Rape,1
2014,3,6,Sex Off Fondle - mol,2
2014,3,6,Sex Offense -others,1
2014,3,6,Stealing All Other,8
2014,3,6,Stealing Auto Parts/,7
2014,3,6,Stealing From Auto,7
2014,3,6,Stealing Shoplifting,6
2014,3,6,Stealing from Buildi,5
2014,3,6,Trespassing,1
2014,3,6,Violation Ex Parte O,1
2014,3,6,Weapons Law Violatio,2
2014,3,6,Wire Fraud,1
2014,3,7,Agg Assault - Domest,3
2014,3,7,Aggravated Assault (,3
2014,3,7,Armed Robbery,2
2014,3,7,Auto Theft,15
2014,3,7,Auto Theft Outside S,1
2014,3,7,Burglary - Non Resid,4
2014,3,7,Burglary - Residence,14
2014,3,7,Disorderly Conduct,2
2014,3,7,Failure to Return,1
2014,3,7,Family Offense,1
2014,3,7,Forcible Sodomy,1
2014,3,7,Forgery,1
2014,3,7,Impersonation,3
2014,3,7,Interference with Cu,1
2014,3,7,Misc Violation,15
2014,3,7,Non Agg Assault Dome,12
2014,3,7,Non Aggravated Assau,7
2014,3,7,Possession of Drug E,4
2014,3,7,Possession/Sale/Dist,9
2014,3,7,Property Damage,11
2014,3,7,Rape,1
2014,3,7,Stealing All Other,1
2014,3,7,Stealing Auto Parts/,16
2014,3,7,Stealing From Auto,4
2014,3,7,Stealing Shoplifting,4
2014,3,7,Stealing from Buildi,3
2014,3,7,Strong Arm Robbery,3
2014,3,7,Trespassing,3
2014,3,7,Violation Full Order,1
2014,3,7,Weapons Law Violatio,1
2014,3,7,Wire Fraud,1
2014,3,8,Agg Assault - Domest,3
2014,3,8,Aggravated Assault (,4
2014,3,8,Armed Robbery,4
2014,3,8,Auto Theft,15
2014,3,8,Auto Theft Outside S,1
2014,3,8,Burglary - Non Resid,3
2014,3,8,Burglary - Residence,7
2014,3,8,Credit/Debit/ATM Car,2
2014,3,8,Disorderly Conduct,2
2014,3,8,Driving Under Influe,7
2014,3,8,Forged Checks,1
2014,3,8,Fraud/Confidence Gam,1
2014,3,8,Impersonation,1
2014,3,8,Intimidation,1
2014,3,8,Misc Violation,3
2014,3,8,Non Agg Assault Dome,10
2014,3,8,Non Aggravated Assau,9
2014,3,8,Possession of Drug E,1
2014,3,8,Possession/Sale/Dist,5
2014,3,8,Property Damage,13
2014,3,8,Resisting an Officer,3
2014,3,8,Stealing All Other,5
2014,3,8,Stealing Auto Parts/,2
2014,3,8,Stealing From Auto,7
2014,3,8,Stealing Shoplifting,3
2014,3,8,Stealing from Buildi,10
2014,3,8,Strong Arm Robbery,2
2014,3,8,Trespassing,5
2014,3,9,Agg Assault - Domest,4
2014,3,9,Agg Assault - Drive-,1
2014,3,9,Aggravated Assault (,7
2014,3,9,Armed Robbery,1
2014,3,9,Arson,3
2014,3,9,Auto Theft,13
2014,3,9,Auto Theft Outside S,1
2014,3,9,Burglary - Non Resid,1
2014,3,9,Burglary - Residence,13
2014,3,9,Credit/Debit/ATM Car,1
2014,3,9,Dead Body,1
2014,3,9,Disorderly Conduct,4
2014,3,9,Driving Under Influe,2
2014,3,9,False Information to,1
2014,3,9,Forcible Sodomy,1
2014,3,9,Forgery,1
2014,3,9,Fraud/Confidence Gam,1
2014,3,9,HOMICIDE/Non Neglige,1
2014,3,9,Misc Violation,3
2014,3,9,Non Agg Assault Dome,9
2014,3,9,Non Aggravated Assau,4
2014,3,9,Possession/Sale/Dist,5
2014,3,9,Property Damage,17
2014,3,9,Rape,2
2014,3,9,Resisting an Officer,3
2014,3,9,Sex Off Fondle - mol,1
2014,3,9,Stealing All Other,6
2014,3,9,Stealing Auto Parts/,3
2014,3,9,Stealing From Auto,11
2014,3,9,Stealing Shoplifting,5
2014,3,9,Stealing from Buildi,10
2014,3,9,Strong Arm Robbery,1
2014,3,9,Trespassing,7
2014,3,10,Agg Assault - Domest,3
2014,3,10,Aggravated Assault (,5
2014,3,10,Armed Robbery,1
2014,3,10,Arson,1
2014,3,10,Attempt Suicide by C,1
2014,3,10,Attempt Suicide by H,1
2014,3,10,Attempt Suicide by S,1
2014,3,10,Auto Theft,18
2014,3,10,Bomb Threat/Intimida,2
2014,3,10,Burglary - Non Resid,4
2014,3,10,Burglary - Residence,18
2014,3,10,Credit/Debit/ATM Car,3
2014,3,10,Driving Under Influe,1
2014,3,10,Embezzlement,1
2014,3,10,Family Offense,1
2014,3,10,Forgery,1
2014,3,10,Fraud/Confidence Gam,2
2014,3,10,HOMICIDE/Non Neglige,1
2014,3,10,Impersonation,4
2014,3,10,Intimidation,1
2014,3,10,Misc Violation,10
2014,3,10,Non Agg Assault Dome,11
2014,3,10,Non Aggravated Assau,4
2014,3,10,Possession of Drug E,1
2014,3,10,Possession/Sale/Dist,15
2014,3,10,Property Damage,7
2014,3,10,Resisting an Officer,3
2014,3,10,Sex Off Fondle - mol,2
2014,3,10,Stealing All Other,7
2014,3,10,Stealing Auto Parts/,19
2014,3,10,Stealing From Auto,6
2014,3,10,Stealing Pickpocket,1
2014,3,10,Stealing Shoplifting,4
2014,3,10,Stealing from Buildi,10
2014,3,10,Strong Arm Robbery,2
2014,3,10,Trespassing,4
2014,3,10,Weapons Law Violatio,1
2014,3,10,Wire Fraud,2
2014,3,11,Agg Assault - Domest,4
2014,3,11,Aggravated Assault (,4
2014,3,11,Armed Robbery,3
2014,3,11,Arson,1
2014,3,11,Auto Theft,17
2014,3,11,Burglary - Non Resid,2
2014,3,11,Burglary - Residence,9
2014,3,11,Credit/Debit/ATM Car,3
2014,3,11,Disorderly Conduct,2
2014,3,11,Driving Under Influe,5
2014,3,11,Failure to Return,1
2014,3,11,False Information to,1
2014,3,11,Forgery,1
2014,3,11,Fraud/Confidence Gam,2
2014,3,11,Impersonation,3
2014,3,11,Intimidation,3
2014,3,11,Misc Violation,11
2014,3,11,Non Agg Assault Dome,6
2014,3,11,Non Aggravated Assau,14
2014,3,11,Possession of Drug E,2
2014,3,11,Possession/Sale/Dist,7
2014,3,11,Property Damage,12
2014,3,11,Resisting an Officer,2
2014,3,11,Stealing All Other,4
2014,3,11,Stealing Auto Parts/,6
2014,3,11,Stealing From Auto,21
2014,3,11,Stealing Shoplifting,8
2014,3,11,Stealing from Buildi,9
2014,3,11,Stolen Property OFFE,1
2014,3,11,Strong Arm Robbery,1
2014,3,11,Trespassing,2
2014,3,11,Violation Ex Parte O,1
2014,3,11,Weapons Law Violatio,1
2014,3,12,Aggravated Assault (,3
2014,3,12,Armed Robbery,2
2014,3,12,Attempt Suicide by S,1
2014,3,12,Auto Theft,12
2014,3,12,Auto Theft Outside S,3
2014,3,12,Burglary - Non Resid,2
2014,3,12,Burglary - Residence,15
2014,3,12,Counterfeiting,1
2014,3,12,Credit/Debit/ATM Car,4
2014,3,12,Disorderly Conduct,2
2014,3,12,False Information to,1
2014,3,12,Family Offense,2
2014,3,12,Forgery,1
2014,3,12,Fraud/Confidence Gam,2
2014,3,12,Impersonation,1
2014,3,12,Intimidation,2
2014,3,12,Misc Violation,18
2014,3,12,Non Agg Assault Dome,13
2014,3,12,Non Aggravated Assau,4
2014,3,12,Possession of Drug E,3
2014,3,12,Possession/Sale/Dist,8
2014,3,12,Property Damage,12
2014,3,12,Resisting an Officer,3
2014,3,12,Sex Off Fondle - mol,1
2014,3,12,Sex Offense -others,1
2014,3,12,Stealing Auto Parts/,3
2014,3,12,Stealing From Auto,9
2014,3,12,Stealing Shoplifting,6
2014,3,12,Stealing from Buildi,3
2014,3,12,Strong Arm Robbery,2
2014,3,12,Trespassing,3
2014,3,12,Violation Full Order,2
2014,3,12,Weapons Law Violatio,1
2014,3,12,Wire Fraud,2
2014,3,13,Agg Assault - Domest,3
2014,3,13,Agg Assault - Drive-,1
2014,3,13,Aggravated Assault (,7
2014,3,13,Arson,1
2014,3,13,Auto Theft,3
2014,3,13,Auto Theft Outside S,2
2014,3,13,Burglary - Non Resid,2
2014,3,13,Burglary - Residence,18
2014,3,13,Counterfeiting,1
2014,3,13,Disorderly Conduct,3
2014,3,13,Driving Under Influe,3
2014,3,13,False Information to,1
2014,3,13,Family Offense,1
2014,3,13,Forged Checks,1
2014,3,13,Fraud/Confidence Gam,4
2014,3,13,Impersonation,1
2014,3,13,Intimidation,3
2014,3,13,Misc Violation,13
2014,3,13,Non Agg Assault Dome,10
2014,3,13,Non Aggravated Assau,4
2014,3,13,Possession of Drug E,2
2014,3,13,Possession/Sale/Dist,9
2014,3,13,Property Damage,12
2014,3,13,Rape,1
2014,3,13,Resisting an Officer,2
2014,3,13,Sex Off Indecent Exp,1
2014,3,13,Sex Offense -others,2
2014,3,13,Stealing All Other,4
2014,3,13,Stealing Auto Parts/,16
2014,3,13,Stealing From Auto,15
2014,3,13,Stealing Shoplifting,8
2014,3,13,Stealing from Buildi,12
2014,3,13,Strong Arm Robbery,1
2014,3,13,Suicide By Sleeping,1
2014,3,13,Suicide by Other Mea,1
2014,3,13,Trespassing,4
2014,3,13,Violation Full Order,2
2014,3,13,Weapons Law Violatio,1
2014,3,14,AUTO THEFT,1
2014,3,14,Agg Assault - Domest,3
2014,3,14,Aggravated Assault (,4
2014,3,14,Arson,1
2014,3,14,Auto Theft,17
2014,3,14,Auto Theft Outside S,2
2014,3,14,Burglary - Non Resid,5
2014,3,14,Burglary - Residence,18
2014,3,14,Credit/Debit/ATM Car,1
2014,3,14,Dead Body,1
2014,3,14,Disorderly Conduct,4
2014,3,14,Driving Under Influe,4
2014,3,14,Family Offense,1
2014,3,14,Forgery,1
2014,3,14,Fraud/Confidence Gam,1
2014,3,14,Impersonation,1
2014,3,14,Impersonation - NOT,2
2014,3,14,Intimidation,2
2014,3,14,Liquor Law Violaton,2
2014,3,14,Misc Violation,15
2014,3,14,Non Agg Assault Dome,10
2014,3,14,Non Aggravated Assau,10
2014,3,14,Possession of Drug E,4
2014,3,14,Possession/Sale/Dist,5
2014,3,14,Property Damage,15
2014,3,14,Resisting an Officer,2
2014,3,14,Stealing All Other,8
2014,3,14,Stealing Auto Parts/,8
2014,3,14,Stealing From Auto,9
2014,3,14,Stealing Shoplifting,8
2014,3,14,Stealing from Buildi,7
2014,3,14,Stolen Property OFFE,1
2014,3,14,Strong Arm Robbery,3
2014,3,14,Trespassing,4
2014,3,15,Agg Assault - Domest,7
2014,3,15,Agg Assault - Drive-,1
2014,3,15,Aggravated Assault (,12
2014,3,15,Armed Robbery,2
2014,3,15,Arson,3
2014,3,15,Auto Theft,7
2014,3,15,Burglary - Residence,11
2014,3,15,Driving Under Influe,6
2014,3,15,False Information to,3
2014,3,15,Family Offense,2
2014,3,15,Fraud/Confidence Gam,2
2014,3,15,HOMICIDE/Non Neglige,1
2014,3,15,Impersonation,1
2014,3,15,Liquor Law Violaton,2
2014,3,15,Misc Violation,6
2014,3,15,Non Agg Assault Dome,19
2014,3,15,Non Aggravated Assau,5
2014,3,15,Possession of Drug E,3
2014,3,15,Possession/Sale/Dist,11
2014,3,15,Property Damage,14
2014,3,15,Rape,2
2014,3,15,Resisting an Officer,1
2014,3,15,Stealing All Other,6
2014,3,15,Stealing Auto Parts/,10
2014,3,15,Stealing From Auto,9
2014,3,15,Stealing Shoplifting,8
2014,3,15,Stealing from Buildi,9
2014,3,15,Strong Arm Robbery,1
2014,3,15,Trespassing,9
2014,3,15,Violation Full Order,1
2014,3,16,Agg Assault - Domest,3
2014,3,16,Aggravated Assault (,5
2014,3,16,Armed Robbery,1
2014,3,16,Arson,2
2014,3,16,Attempt Suicide by O,1
2014,3,16,Auto Theft,7
2014,3,16,Auto Theft Outside S,2
2014,3,16,Burglary - Residence,7
2014,3,16,Credit/Debit/ATM Car,1
2014,3,16,Disorderly Conduct,1
2014,3,16,Driving Under Influe,1
2014,3,16,Forged Checks,1
2014,3,16,Intimidation,3
2014,3,16,Kidnapping/Abduction,1
2014,3,16,Misc Violation,3
2014,3,16,Non Agg Assault Dome,15
2014,3,16,Non Aggravated Assau,9
2014,3,16,Possession of Drug E,2
2014,3,16,Possession/Sale/Dist,9
2014,3,16,Property Damage,18
2014,3,16,Rape,2
2014,3,16,Resisting an Officer,4
2014,3,16,Stealing All Other,2
2014,3,16,Stealing Auto Parts/,5
2014,3,16,Stealing From Auto,5
2014,3,16,Stealing Shoplifting,7
2014,3,16,Stealing from Buildi,3
2014,3,16,Stolen Property OFFE,1
2014,3,16,Strong Arm Robbery,1
2014,3,16,Trespassing,10
2014,3,16,Violation Ex Parte O,1
2014,3,16,Weapons Law Violatio,1
2014,3,16,Wire Fraud,1
2014,3,17,Agg Assault - Domest,1
2014,3,17,Armed Robbery,3
2014,3,17,Arson,1
2014,3,17,Auto Theft,11
2014,3,17,Auto Theft Outside S,1
2014,3,17,Burglary - Non Resid,2
2014,3,17,Burglary - Residence,13
2014,3,17,Credit/Debit/ATM Car,4
2014,3,17,Disorderly Conduct,3
2014,3,17,Driving Under Influe,8
2014,3,17,Failure to Return,2
2014,3,17,Fraud/Confidence Gam,2
2014,3,17,Impersonation,3
2014,3,17,Intimidation,3
2014,3,17,Misc Violation,6
2014,3,17,Non Agg Assault Dome,6
2014,3,17,Non Aggravated Assau,7
2014,3,17,Possession of Drug E,1
2014,3,17,Possession/Sale/Dist,7
2014,3,17,Property Damage,25
2014,3,17,Resisting an Officer,1
2014,3,17,Stealing All Other,8
2014,3,17,Stealing Auto Parts/,11
2014,3,17,Stealing From Auto,7
2014,3,17,Stealing Pickpocket,1
2014,3,17,Stealing Shoplifting,6
2014,3,17,Stealing from Buildi,5
2014,3,17,Strong Arm Robbery,3
2014,3,17,Trespassing,5
