year,month,day,description,count
2016,2,23,Driving Under Influe,3
2016,2,23,Failure to Return,1
2016,2,23,Family Offense,2
2016,2,23,Forgery,1
2016,2,23,Identity Theft,2
2016,2,23,Intimidation,5
2016,2,23,Misc Violation,10
2016,2,23,Non Agg Assault Dome,8
2016,2,23,Non Aggravated Assau,5
2016,2,23,Possession of Drug E,4
2016,2,23,Possession/Sale/Dist,11
2016,2,23,Property Damage,13
2016,2,23,Prostitution/Patroni,2
2016,2,23,Prostitution/Solicit,1
2016,2,23,Rape,3
2016,2,23,Resisting an Officer,1
2016,2,23,Sex Off Indecent Con,1
2016,2,23,Sex Off Indecent Exp,1
2016,2,23,Sex Offense -others,1
2016,2,23,Stealing All Other,4
2016,2,23,Stealing Auto Parts/,1
2016,2,23,Stealing From Auto,8
2016,2,23,Stealing Purse Snatc,1
2016,2,23,Stealing Shoplifting,12
2016,2,23,Stealing from Buildi,2
2016,2,23,Stolen Property OFFE,2
2016,2,23,Strong Arm Robbery,2
2016,2,23,Trespassing,2
2016,2,23,Violation Ex Parte O,2
2016,2,23,Violation Full Order,1
2016,2,23,Weapons Law Violatio,1
2016,2,23,Wire Fraud,2
2016,2,24,Agg Assault - Domest,5
2016,2,24,Aggravated Assault (,1
2016,2,24,Armed Robbery,2
2016,2,24,Attempt Suicide by S,1
2016,2,24,Auto Theft,12
2016,2,24,Auto Theft Outside S,2
2016,2,24,Burglary - Non Resid,2
2016,2,24,Burglary - Residence,4
2016,2,24,Credit/Debit/ATM Car,1
2016,2,24,Disorderly Conduct,2
2016,2,24,Family Offense,1
2016,2,24,Fraud/Confidence Gam,2
2016,2,24,Idenity Theft,1
2016,2,24,Identity Theft,6
2016,2,24,Intimidation,2
2016,2,24,Misc Violation,8
2016,2,24,Missing/Runaway Juve,1
2016,2,24,Non Agg Assault Dome,15
2016,2,24,Non Aggravated Assau,3
2016,2,24,Possession of Drug E,2
2016,2,24,Possession/Sale/Dist,14
2016,2,24,Property Damage,11
2016,2,24,Rape,1
2016,2,24,Resisting an Officer,1
2016,2,24,Stealing All Other,7
2016,2,24,Stealing Auto Parts/,4
2016,2,24,Stealing From Auto,5
2016,2,24,Stealing Shoplifting,9
2016,2,24,Stealing from Buildi,6
2016,2,24,Strong Arm Robbery,1
2016,2,24,Trespassing,3
2016,2,24,Violation Ex Parte O,2
2016,2,24,Weapons Law Violatio,6
2016,2,25,Agg Assault - Domest,6
2016,2,25,Aggravated Assault (,1
2016,2,25,Armed Robbery,2
2016,2,25,Attempt Suicide by C,1
2016,2,25,Auto Theft,3
2016,2,25,Burglary - Non Resid,3
2016,2,25,Burglary - Residence,8
2016,2,25,Disorderly Conduct,2
2016,2,25,Driving Under Influe,2
2016,2,25,Embezzlement,2
2016,2,25,Failure to Return,1
2016,2,25,Forged Checks,1
2016,2,25,Forgery,1
2016,2,25,Fraud/Confidence Gam,1
2016,2,25,Identity Theft,5
2016,2,25,Interference with Cu,1
2016,2,25,Intimidation,1
2016,2,25,Misc Violation,7
2016,2,25,Non Agg Assault Dome,8
2016,2,25,Non Aggravated Assau,5
2016,2,25,Possession of Drug E,1
2016,2,25,Possession/Sale/Dist,13
2016,2,25,Property Damage,9
2016,2,25,Rape,3
2016,2,25,Resisting an Officer,3
2016,2,25,Stealing All Other,1
2016,2,25,Stealing Auto Parts/,1
2016,2,25,Stealing From Auto,5
2016,2,25,Stealing Shoplifting,4
2016,2,25,Stealing from Buildi,3
2016,2,25,Strong Arm Robbery,5
2016,2,25,Trespassing,1
2016,2,25,Violation Ex Parte O,1
2016,2,25,Violation Full Order,1
2016,2,25,Weapons Law Violatio,8
2016,2,25,Wire Fraud,1
2016,2,26,Agg Assault - Domest,1
2016,2,26,Aggravated Assault (,1
2016,2,26,Armed Robbery,3
2016,2,26,Auto Theft,14
2016,2,26,Auto Theft Outside S,1
2016,2,26,Burglary - Non Resid,1
2016,2,26,Burglary - Residence,6
2016,2,26,Disorderly Conduct,2
2016,2,26,Driving Under Influe,5
2016,2,26,Embezzlement,1
2016,2,26,False Information to,1
2016,2,26,Family Offense,1
2016,2,26,Fraud/Confidence Gam,4
2016,2,26,Identity Theft,7
2016,2,26,Intimidation,1
2016,2,26,Misc Violation,11
2016,2,26,Non Agg Assault Dome,7
2016,2,26,Non Aggravated Assau,7
2016,2,26,Possession of Drug E,3
2016,2,26,Possession/Sale/Dist,9
2016,2,26,Property Damage,11
2016,2,26,Rape,1
2016,2,26,Sex Off Fondle - mol,2
2016,2,26,Sex Off Indecent Exp,1
2016,2,26,Sex Off Misconduct,1
2016,2,26,Stealing All Other,7
2016,2,26,Stealing Auto Parts/,9
2016,2,26,Stealing From Auto,6
2016,2,26,Stealing Shoplifting,3
2016,2,26,Stealing from Buildi,3
2016,2,26,Strong Arm Robbery,1
2016,2,26,Suicide By Shooting,1
2016,2,26,Trespassing,5
2016,2,26,Violation Ex Parte O,1
2016,2,26,Weapons Law Violatio,4
2016,2,27,Agg Assault - Domest,2
2016,2,27,Aggravated Assault (,5
2016,2,27,Armed Robbery,2
2016,2,27,Auto Theft,6
2016,2,27,Burglary - Residence,7
2016,2,27,Credit/Debit/ATM Car,5
2016,2,27,Disorderly Conduct,1
2016,2,27,Driving Under Influe,4
2016,2,27,Identity Theft,1
2016,2,27,Intimidation,1
2016,2,27,Liquor Law Violaton,1
2016,2,27,Misc Violation,12
2016,2,27,Non Agg Assault Dome,15
2016,2,27,Non Aggravated Assau,5
2016,2,27,Possession of Drug E,4
2016,2,27,Possession/Sale/Dist,8
2016,2,27,Property Damage,7
2016,2,27,Resisting an Officer,2
2016,2,27,Sex Offense -others,1
2016,2,27,Stealing All Other,2
2016,2,27,Stealing Auto Parts/,2
2016,2,27,Stealing From Auto,7
2016,2,27,Stealing Shoplifting,5
2016,2,27,Stealing from Buildi,8
2016,2,27,Strong Arm Robbery,3
2016,2,27,Trespassing,1
2016,2,27,Violation Full Order,1
2016,2,27,Weapons Law Violatio,3
2016,2,28,Agg Assault - Domest,5
2016,2,28,Agg Assault - Drive-,1
2016,2,28,Aggravated Assault (,5
2016,2,28,Armed Robbery,1
2016,2,28,Arson,1
2016,2,28,Attempt Suicide by C,2
2016,2,28,Auto Theft,9
2016,2,28,Burglary - Residence,7
2016,2,28,Credit/Debit/ATM Car,1
2016,2,28,Disorderly Conduct,1
2016,2,28,Driving Under Influe,4
2016,2,28,False Information to,1
2016,2,28,Forgery,2
2016,2,28,Fraud/Confidence Gam,2
2016,2,28,Intimidation,2
2016,2,28,Kidnapping/Abduction,1
2016,2,28,Misc Violation,5
2016,2,28,Missing/Runaway Juve,1
2016,2,28,Non Agg Assault Dome,11
2016,2,28,Non Aggravated Assau,13
2016,2,28,Possession of Drug E,3
2016,2,28,Possession/Sale/Dist,7
2016,2,28,Property Damage,12
2016,2,28,Rape,1
2016,2,28,Sex Off Indecent Con,1
2016,2,28,Stealing All Other,2
2016,2,28,Stealing Auto Parts/,3
2016,2,28,Stealing From Auto,2
2016,2,28,Stealing Shoplifting,1
2016,2,28,Stealing from Buildi,1
2016,2,28,Stolen Property OFFE,1
2016,2,28,Strong Arm Robbery,3
2016,2,28,Trespassing,1
2016,2,28,Violation Ex Parte O,1
2016,2,28,Weapons Law Violatio,3
2016,2,29,Agg Assault - Domest,2
2016,2,29,Aggravated Assault (,8
2016,2,29,Armed Robbery,3
2016,2,29,Arson,1
2016,2,29,Attempt Suicide by S,1
2016,2,29,Auto Theft,17
2016,2,29,Auto Theft Outside S,2
2016,2,29,Burglary - Residence,7
2016,2,29,Credit/Debit/ATM Car,1
2016,2,29,Disorderly Conduct,2
2016,2,29,Driving Under Influe,2
2016,2,29,Embezzlement,2
2016,2,29,Family Offense,1
2016,2,29,Forcible Sodomy,1
2016,2,29,Forgery,2
2016,2,29,Identity Theft,2
2016,2,29,Intimidation,3
2016,2,29,Misc Violation,10
2016,2,29,Non Agg Assault Dome,10
2016,2,29,Non Aggravated Assau,8
2016,2,29,Possession of Drug E,2
2016,2,29,Possession/Sale/Dist,13
2016,2,29,Property Damage,14
2016,2,29,Rape,1
2016,2,29,Resisting an Officer,3
2016,2,29,Statutory Rape,1
2016,2,29,Stealing All Other,7
2016,2,29,Stealing Auto Parts/,9
2016,2,29,Stealing From Auto,13
2016,2,29,Stealing Shoplifting,3
2016,2,29,Stealing from Buildi,9
2016,2,29,Trespassing,2
2016,2,29,Weapons Law Violatio,3
2016,2,29,Wire Fraud,1
2016,3,1,Agg Assault - Domest,2
2016,3,1,Aggravated Assault (,9
2016,3,1,Armed Robbery,2
2016,3,1,Arson,1
2016,3,1,Auto Theft,15
2016,3,1,Auto Theft Outside S,1
2016,3,1,Burglary - Non Resid,1
2016,3,1,Burglary - Residence,13
2016,3,1,Counterfeiting,1
2016,3,1,Credit/Debit/ATM Car,4
2016,3,1,Driving Under Influe,1
2016,3,1,Family Offense,2
2016,3,1,Fraud/Confidence Gam,5
2016,3,1,Hacking/Computer Inv,1
2016,3,1,Identity Theft,9
2016,3,1,Intimidation,2
2016,3,1,Misc Violation,10
2016,3,1,Non Agg Assault Dome,8
2016,3,1,Non Aggravated Assau,9
2016,3,1,Possession of Drug E,2
2016,3,1,Possession/Sale/Dist,11
2016,3,1,Property Damage,11
2016,3,1,Rape,2
2016,3,1,Resisting an Officer,1
2016,3,1,Statutory Rape,1
2016,3,1,Stealing All Other,7
2016,3,1,Stealing Auto Parts/,7
2016,3,1,Stealing From Auto,9
2016,3,1,Stealing Purse Snatc,1
2016,3,1,Stealing Shoplifting,9
2016,3,1,Stealing from Buildi,5
2016,3,1,Stolen Property OFFE,1
2016,3,1,Strong Arm Robbery,2
2016,3,1,Trespassing,2
2016,3,1,Violation Ex Parte O,1
2016,3,1,Weapons Law Violatio,5
2016,3,1,Wire Fraud,1
2016,3,2,Agg Assault - Domest,1
2016,3,2,Aggravated Assault (,1
2016,3,2,Armed Robbery,2
2016,3,2,Attempt Suicide by H,1
2016,3,2,Auto Theft,9
2016,3,2,Auto Theft Outside S,1
2016,3,2,Burglary - Residence,14
2016,3,2,Credit/Debit/ATM Car,1
2016,3,2,Disorderly Conduct,1
2016,3,2,Driving Under Influe,2
2016,3,2,Embezzlement,1
2016,3,2,Forged Checks,1
2016,3,2,Fraud/Confidence Gam,4
2016,3,2,Identity Theft,2
2016,3,2,Impersonation - NOT,1
2016,3,2,Intimidation,2
2016,3,2,Misc Violation,7
2016,3,2,Non Agg Assault Dome,10
2016,3,2,Non Aggravated Assau,10
2016,3,2,Possession of Drug E,4
2016,3,2,Possession/Sale/Dist,10
2016,3,2,Property Damage,8
2016,3,2,Rape,2
2016,3,2,Resisting an Officer,2
2016,3,2,Sex Off Fondle - mol,1
2016,3,2,Sex Off Misconduct,1
2016,3,2,Stealing All Other,4
2016,3,2,Stealing Auto Parts/,6
2016,3,2,Stealing From Auto,3
2016,3,2,Stealing Shoplifting,8
2016,3,2,Stealing from Buildi,3
2016,3,2,Stolen Property OFFE,1
2016,3,2,Strong Arm Robbery,1
2016,3,2,Trespassing,5
2016,3,2,Violation Ex Parte O,1
2016,3,2,Violation Full Order,1
2016,3,2,Weapons Law Violatio,2
2016,3,3,Agg Assault - Domest,2
2016,3,3,Aggravated Assault (,6
2016,3,3,Auto Theft,11
2016,3,3,Bomb Threat/Intimida,1
2016,3,3,Burglary - Residence,8
2016,3,3,Credit/Debit/ATM Car,1
2016,3,3,Disorderly Conduct,4
2016,3,3,Driving Under Influe,2
2016,3,3,Embezzlement,2
2016,3,3,Family Offense,1
2016,3,3,Forgery,1
2016,3,3,Fraud/Confidence Gam,3
2016,3,3,Identity Theft,6
2016,3,3,Intimidation,2
2016,3,3,Misc Violation,7
2016,3,3,Non Agg Assault Dome,4
2016,3,3,Non Aggravated Assau,2
2016,3,3,Possession of Drug E,3
2016,3,3,Possession/Sale/Dist,13
2016,3,3,Property Damage,9
2016,3,3,Resisting an Officer,3
2016,3,3,Sex Off Indecent Exp,1
2016,3,3,Stealing All Other,6
2016,3,3,Stealing Auto Parts/,8
2016,3,3,Stealing From Auto,9
2016,3,3,Stealing Shoplifting,4
2016,3,3,Stealing from Buildi,3
2016,3,3,Trespassing,6
2016,3,3,Violation Full Order,3
2016,3,4,Agg Assault - Domest,1
2016,3,4,Agg Assault - Drive-,2
2016,3,4,Aggravated Assault (,3
2016,3,4,Armed Robbery,1
2016,3,4,Auto Theft,14
2016,3,4,Burglary - Non Resid,1
2016,3,4,Burglary - Residence,9
2016,3,4,Credit/Debit/ATM Car,1
2016,3,4,Disorderly Conduct,2
2016,3,4,Driving Under Influe,2
2016,3,4,Family Offense,1
2016,3,4,Fraud/Confidence Gam,2
2016,3,4,Identity Theft,2
2016,3,4,Intimidation,2
2016,3,4,Liquor Law Violaton,2
2016,3,4,Misc Violation,10
2016,3,4,Non Agg Assault Dome,15
2016,3,4,Non Aggravated Assau,4
2016,3,4,Possession of Drug E,3
2016,3,4,Possession/Sale/Dist,11
2016,3,4,Property Damage,20
2016,3,4,Rape,1
2016,3,4,Resisting an Officer,2
2016,3,4,Sex Off Fondle - mol,1
2016,3,4,Stealing All Other,4
2016,3,4,Stealing Auto Parts/,4
2016,3,4,Stealing Bicycles,1
2016,3,4,Stealing From Auto,6
2016,3,4,Stealing Shoplifting,8
2016,3,4,Stealing from Buildi,7
2016,3,4,Stolen Property OFFE,1
2016,3,4,Strong Arm Robbery,1
2016,3,4,Violation Ex Parte O,1
2016,3,4,Violation Full Order,2
2016,3,4,Weapons Law Violatio,1
2016,3,5,Agg Assault - Domest,4
2016,3,5,Agg Assault - Drive-,1
2016,3,5,Aggravated Assault (,9
2016,3,5,Armed Robbery,3
2016,3,5,Attempt Suicide by S,1
2016,3,5,Auto Theft,9
2016,3,5,Burglary - Non Resid,1
2016,3,5,Burglary - Residence,10
2016,3,5,Disorderly Conduct,2
2016,3,5,Driving Under Influe,2
2016,3,5,Forcible Sodomy,1
2016,3,5,Fraud/Confidence Gam,2
2016,3,5,Hacking/Computer Inv,1
2016,3,5,Hit and Run of a Per,1
2016,3,5,Identity Theft,4
2016,3,5,Intimidation,3
2016,3,5,Kidnapping/Abduction,1
2016,3,5,Misc Violation,1
2016,3,5,Non Agg Assault Dome,9
2016,3,5,Non Aggravated Assau,6
2016,3,5,Possession/Sale/Dist,7
2016,3,5,Property Damage,17
2016,3,5,Rape,1
2016,3,5,Resisting an Officer,3
2016,3,5,Sex Off Fondle - mol,1
2016,3,5,Sex Offense -others,1
2016,3,5,Stealing All Other,5
2016,3,5,Stealing Auto Parts/,3
2016,3,5,Stealing Bicycles,1
2016,3,5,Stealing From Auto,6
2016,3,5,Stealing Purse Snatc,1
2016,3,5,Stealing Shoplifting,2
2016,3,5,Stealing from Buildi,5
2016,3,5,Strong Arm Robbery,2
2016,3,5,Trespassing,5
2016,3,5,Violation Ex Parte O,2
2016,3,5,Weapons Law Violatio,4
2016,3,6,Agg Assault - Domest,2
2016,3,6,Agg Assault - Drive-,1
2016,3,6,Aggravated Assault (,4
2016,3,6,Armed Robbery,3
2016,3,6,Arson,2
2016,3,6,Auto Theft,10
2016,3,6,Auto Theft Outside S,1
2016,3,6,Burglary - Non Resid,1
2016,3,6,Burglary - Residence,5
2016,3,6,Counterfeiting,1
2016,3,6,Disorderly Conduct,2
2016,3,6,Driving Under Influe,5
2016,3,6,Forgery,2
2016,3,6,Identity Theft,1
2016,3,6,Interference with Cu,1
2016,3,6,Intimidation,1
2016,3,6,Kidnapping/Abduction,1
2016,3,6,Misc Violation,6
2016,3,6,Non Agg Assault Dome,11
2016,3,6,Non Aggravated Assau,10
2016,3,6,Possession of Drug E,1
2016,3,6,Possession/Sale/Dist,6
2016,3,6,Property Damage,14
2016,3,6,Prostitution/Solicit,1
2016,3,6,Rape,2
2016,3,6,Resisting an Officer,1
2016,3,6,Sex Off Misconduct,1
2016,3,6,Stealing All Other,4
2016,3,6,Stealing Auto Parts/,6
2016,3,6,Stealing From Auto,2
2016,3,6,Stealing Shoplifting,7
2016,3,6,Stealing from Buildi,4
2016,3,6,Trespassing,1
2016,3,6,Weapons Law Violatio,2
2016,3,7,Agg Assault - Domest,3
2016,3,7,Agg Assault - Drive-,3
2016,3,7,Aggravated Assault (,10
2016,3,7,Armed Robbery,5
2016,3,7,Auto Theft,11
2016,3,7,Auto Theft Outside S,3
2016,3,7,Bomb Threat/Intimida,1
2016,3,7,Burglary - Residence,10
2016,3,7,Credit/Debit/ATM Car,3
2016,3,7,Disorderly Conduct,4
2016,3,7,Driving Under Influe,1
2016,3,7,Family Offense,2
2016,3,7,Forcible Sodomy,2
2016,3,7,Fraud/Confidence Gam,2
2016,3,7,Hacking/Computer Inv,1
2016,3,7,Identity Theft,3
2016,3,7,Intimidation,6
2016,3,7,Misc Violation,13
2016,3,7,Non Agg Assault Dome,16
2016,3,7,Non Aggravated Assau,8
2016,3,7,Possession of Drug E,3
2016,3,7,Possession/Sale/Dist,11
2016,3,7,Property Damage,20
2016,3,7,Rape,1
2016,3,7,Resisting an Officer,3
2016,3,7,Stealing All Other,5
2016,3,7,Stealing Auto Parts/,7
2016,3,7,Stealing From Auto,9
2016,3,7,Stealing Shoplifting,7
2016,3,7,Stealing from Buildi,9
2016,3,7,Stolen Property OFFE,2
2016,3,7,Strong Arm Robbery,2
2016,3,7,Trespassing,1
2016,3,7,Violation Ex Parte O,5
2016,3,7,Violation Full Order,3
2016,3,7,Weapons Law Violatio,4
2016,3,8,Agg Assault - Domest,2
2016,3,8,Aggravated Assault (,7
2016,3,8,Armed Robbery,2
2016,3,8,Auto Theft,9
2016,3,8,Burglary - Non Resid,2
2016,3,8,Burglary - Residence,14
2016,3,8,Credit/Debit/ATM Car,1
2016,3,8,Disorderly Conduct,2
2016,3,8,Driving Under Influe,1
2016,3,8,Drunkenness,1
2016,3,8,Embezzlement,2
2016,3,8,Forcible Sodomy,4
2016,3,8,Forged Checks,2
2016,3,8,Fraud/Confidence Gam,3
2016,3,8,Identity Theft,7
2016,3,8,Impersonation - NOT,1
2016,3,8,Intimidation,1
2016,3,8,Misc Violation,3
2016,3,8,Non Agg Assault Dome,9
2016,3,8,Non Aggravated Assau,7
2016,3,8,Possession of Drug E,2
2016,3,8,Possession/Sale/Dist,7
2016,3,8,Property Damage,5
2016,3,8,Rape,1
2016,3,8,Resisting an Officer,1
2016,3,8,Sex Off Indecent Exp,1
2016,3,8,Statutory Rape,1
2016,3,8,Stealing All Other,6
2016,3,8,Stealing Auto Parts/,6
2016,3,8,Stealing From Auto,7
2016,3,8,Stealing Shoplifting,15
2016,3,8,Stealing from Buildi,6
2016,3,8,Strong Arm Robbery,1
2016,3,8,Trespassing,3
2016,3,8,Violation Full Order,3
2016,3,8,Weapons Law Violatio,6
2016,3,9,Aggravated Assault (,2
2016,3,9,Armed Robbery,5
2016,3,9,Arson,1
2016,3,9,Attempt Suicide by C,1
2016,3,9,Attempt Suicide by S,1
2016,3,9,Auto Theft,17
2016,3,9,Auto Theft Outside S,1
2016,3,9,Burglary - Residence,15
2016,3,9,Credit/Debit/ATM Car,2
2016,3,9,Disorderly Conduct,2
2016,3,9,Driving Under Influe,4
2016,3,9,Embezzlement,2
2016,3,9,Family Disturbance,1
2016,3,9,Forgery,2
2016,3,9,Fraud/Confidence Gam,2
2016,3,9,Identity Theft,1
2016,3,9,Intimidation,2
2016,3,9,Misc Violation,14
2016,3,9,Non Agg Assault Dome,6
2016,3,9,Non Aggravated Assau,5
2016,3,9,Passing Bad Checks,1
2016,3,9,Possession of Drug E,3
2016,3,9,Possession/Sale/Dist,7
2016,3,9,Property Damage,11
2016,3,9,Resisting an Officer,2
2016,3,9,Sex Off Indecent Exp,1
2016,3,9,Sex Off Misconduct,1
2016,3,9,Stealing All Other,4
2016,3,9,Stealing Auto Parts/,4
2016,3,9,Stealing From Auto,6
2016,3,9,Stealing Pickpocket,1
2016,3,9,Stealing Shoplifting,8
2016,3,9,Stealing from Buildi,7
2016,3,9,Stolen Property OFFE,2
2016,3,9,Strong Arm Robbery,5
2016,3,9,Trespassing,2
2016,3,9,Violation Ex Parte O,4
2016,3,9,Violation Full Order,2
2016,3,9,Weapons Law Violatio,3
2016,3,10,Agg Assault - Domest,2
2016,3,10,Aggravated Assault (,7
2016,3,10,Armed Robbery,5
2016,3,10,Attempt Suicide by S,1
2016,3,10,Auto Theft,5
2016,3,10,Auto Theft Outside S,1
2016,3,10,Bomb Threat/Intimida,1
2016,3,10,Burglary - Non Resid,2
2016,3,10,Burglary - Residence,14
2016,3,10,Counterfeiting,2
2016,3,10,Credit/Debit/ATM Car,3
2016,3,10,Disorderly Conduct,4
2016,3,10,Driving Under Influe,1
2016,3,10,Family Offense,1
2016,3,10,Forcible Sodomy,1
2016,3,10,Forged Checks,1
2016,3,10,Fraud/Confidence Gam,1
2016,3,10,Identity Theft,2
2016,3,10,Intimidation,3
2016,3,10,Misc Violation,11
2016,3,10,Missing/Runaway Juve,1
2016,3,10,Non Agg Assault Dome,6
2016,3,10,Non Aggravated Assau,10
2016,3,10,Possession/Sale/Dist,4
2016,3,10,Property Damage,18
2016,3,10,Resisting an Officer,3
2016,3,10,Sex Off Fondle - mol,1
2016,3,10,Stealing All Other,4
2016,3,10,Stealing Auto Parts/,3
2016,3,10,Stealing From Auto,4
2016,3,10,Stealing Shoplifting,12
2016,3,10,Stealing from Buildi,5
2016,3,10,Stolen Property OFFE,1
2016,3,10,Strong Arm Robbery,2
2016,3,10,Trespassing,4
2016,3,10,Violation Full Order,1
2016,3,10,Weapons Law Violatio,1
2016,3,11,Agg Assault - Domest,2
2016,3,11,Agg Assault - Drive-,1
2016,3,11,Aggravated Assault (,3
2016,3,11,Armed Robbery,2
2016,3,11,Auto Theft,4
2016,3,11,Auto Theft Outside S,1
2016,3,11,Burglary - Non Resid,3
2016,3,11,Burglary - Residence,9
2016,3,11,Credit/Debit/ATM Car,2
2016,3,11,Disorderly Conduct,4
2016,3,11,Driving Under Influe,7
2016,3,11,Embezzlement,1
2016,3,11,Extortion/Blackmail,1
2016,3,11,Identity Theft,4
2016,3,11,Intimidation,3
2016,3,11,Misc Violation,9
2016,3,11,Non Agg Assault Dome,5
2016,3,11,Non Aggravated Assau,8
2016,3,11,Possession of Drug E,2
2016,3,11,Possession/Sale/Dist,10
2016,3,11,Property Damage,13
2016,3,11,Resisting an Officer,2
2016,3,11,Statutory Rape,1
2016,3,11,Stealing All Other,10
2016,3,11,Stealing Auto Parts/,9
2016,3,11,Stealing From Auto,10
2016,3,11,Stealing Shoplifting,6
2016,3,11,Stealing from Buildi,5
2016,3,11,Stolen Property OFFE,1
2016,3,11,Violation Full Order,2
2016,3,11,Weapons Law Violatio,4
2016,3,12,Agg Assault - Domest,8
2016,3,12,Aggravated Assault (,7
2016,3,12,Animal Cruelty,1
2016,3,12,Armed Robbery,3
2016,3,12,Arson,1
2016,3,12,Attempt Suicide by C,1
2016,3,12,Auto Theft,8
2016,3,12,Auto Theft Outside S,1
2016,3,12,Bomb Threat/Intimida,1
2016,3,12,Burglary - Non Resid,2
2016,3,12,Burglary - Residence,8
2016,3,12,Credit/Debit/ATM Car,1
2016,3,12,Disorderly Conduct,5
2016,3,12,Driving Under Influe,8
2016,3,12,Embezzlement,1
2016,3,12,False Information to,1
2016,3,12,Fraud/Confidence Gam,2
2016,3,12,Hacking/Computer Inv,1
2016,3,12,Identity Theft,1
2016,3,12,Intimidation,1
2016,3,12,Misc Violation,3
2016,3,12,Missing/Runaway Juve,1
2016,3,12,Non Agg Assault Dome,17
2016,3,12,Non Aggravated Assau,5
2016,3,12,Possession of Drug E,6
2016,3,12,Possession/Sale/Dist,4
2016,3,12,Property Damage,17
2016,3,12,Resisting an Officer,2
2016,3,12,Stealing All Other,3
2016,3,12,Stealing Auto Parts/,5
2016,3,12,Stealing From Auto,5
2016,3,12,Stealing Purse Snatc,1
2016,3,12,Stealing Shoplifting,3
2016,3,12,Stealing from Buildi,4
2016,3,12,Stolen Property OFFE,1
2016,3,12,Strong Arm Robbery,2
2016,3,12,Suicide By Sleeping,1
2016,3,12,Trespassing,5
2016,3,12,Violation Full Order,2
2016,3,12,Weapons Law Violatio,1
2016,3,13,Agg Assault - Domest,2
2016,3,13,Aggravated Assault (,9
2016,3,13,Armed Robbery,3
2016,3,13,Arson,1
2016,3,13,Auto Theft,8
2016,3,13,Burglary - Residence,3
2016,3,13,Credit/Debit/ATM Car,1
2016,3,13,Disorderly Conduct,3
2016,3,13,Driving Under Influe,1
2016,3,13,Family Offense,1
2016,3,13,Forcible Sodomy,1
2016,3,13,Identity Theft,2
2016,3,13,Misc Violation,6
2016,3,13,Non Agg Assault Dome,7
2016,3,13,Non Aggravated Assau,6
2016,3,13,Possession of Drug E,3
2016,3,13,Possession/Sale/Dist,5
2016,3,13,Property Damage,8
2016,3,13,Rape,1
2016,3,13,Resisting an Officer,4
2016,3,13,Stealing All Other,4
2016,3,13,Stealing Auto Parts/,2
2016,3,13,Stealing From Auto,8
2016,3,13,Stealing Purse Snatc,1
2016,3,13,Stealing Shoplifting,6
2016,3,13,Stealing from Buildi,3
2016,3,13,Trespassing,5
2016,3,13,Violation Ex Parte O,1
2016,3,13,Weapons Law Violatio,2
2016,3,14,Agg Assault - Domest,2
2016,3,14,Agg Assault - Drive-,2
2016,3,14,Aggravated Assault (,3
2016,3,14,Armed Robbery,3
2016,3,14,Auto Theft,9
2016,3,14,Auto Theft Outside S,1
2016,3,14,Burglary - Non Resid,2
2016,3,14,Burglary - Residence,10
2016,3,14,Credit/Debit/ATM Car,5
2016,3,14,Dead Body,1
2016,3,14,Disorderly Conduct,1
2016,3,14,Driving Under Influe,4
2016,3,14,False Information to,1
2016,3,14,Fraud/Confidence Gam,2
2016,3,14,Identity Theft,5
2016,3,14,Intimidation,3
2016,3,14,Kidnapping/Abduction,1
2016,3,14,Misc Violation,14
2016,3,14,Non Agg Assault Dome,14
2016,3,14,Non Aggravated Assau,5
2016,3,14,Possession of Drug E,2
2016,3,14,Possession/Sale/Dist,12
2016,3,14,Property Damage,19
2016,3,14,Rape,2
2016,3,14,Resisting an Officer,3
2016,3,14,Sex Off Fondle - mol,1
2016,3,14,Sex Off Indecent Con,1
2016,3,14,Stealing All Other,12
2016,3,14,Stealing Auto Parts/,8
2016,3,14,Stealing From Auto,11
2016,3,14,Stealing Shoplifting,3
2016,3,14,Stealing from Buildi,7
2016,3,14,Trespassing,4
2016,3,14,Violation Full Order,3
2016,3,14,Weapons Law Violatio,2
2016,3,14,Wire Fraud,1
2016,3,15,Agg Assault - Domest,3
2016,3,15,Agg Assault - Drive-,1
2016,3,15,Aggravated Assault (,4
2016,3,15,Armed Robbery,8
2016,3,15,Arson,1
2016,3,15,Auto Theft,9
2016,3,15,Auto Theft Outside S,3
2016,3,15,Burglary - Non Resid,2
2016,3,15,Burglary - Residence,10
2016,3,15,Credit/Debit/ATM Car,4
2016,3,15,Disorderly Conduct,1
2016,3,15,Driving Under Influe,1
2016,3,15,False Information to,1
2016,3,15,Family Offense,2
2016,3,15,Forcible Fondling,1
2016,3,15,Forged Checks,1
2016,3,15,Forgery,1
2016,3,15,Fraud/Confidence Gam,3
2016,3,15,Identity Theft,4
2016,3,15,Intimidation,1
2016,3,15,Misc Violation,8
2016,3,15,Non Agg Assault Dome,10
2016,3,15,Non Aggravated Assau,1
2016,3,15,Possession of Drug E,9
2016,3,15,Possession/Sale/Dist,9
2016,3,15,Promoting Prostituti,5
2016,3,15,Property Damage,16
2016,3,15,Prostitution/Solicit,4
2016,3,15,Rape,2
2016,3,15,Sex Off Indecent Exp,1
2016,3,15,Sex Offense -others,1
2016,3,15,Stealing All Other,5
2016,3,15,Stealing Auto Parts/,4
2016,3,15,Stealing Bicycles,1
2016,3,15,Stealing From Auto,9
