year,month,day,crime_type,count
2004,7,18,BURGLARY,15
2004,7,18,DISTURBING THE PEACE,4
2004,7,18,DRUGS/ALCOHOL VIOLATIONS,15
2004,7,18,FRAUD,5
2004,7,18,MOTOR VEHICLE THEFT,9
2004,7,18,OTHER,16
2004,7,18,ROBBERY,1
2004,7,18,SEX CRIMES,2
2004,7,18,THEFT/LARCENY,27
2004,7,18,VANDALISM,24
2004,7,18,VEHICLE BREAK-IN/THEFT,22
2004,7,19,ASSAULT,14
2004,7,19,BURGLARY,15
2004,7,19,DISTURBING THE PEACE,1
2004,7,19,DRUGS/ALCOHOL VIOLATIONS,20
2004,7,19,FRAUD,4
2004,7,19,MOTOR VEHICLE THEFT,10
2004,7,19,OTHER,19
2004,7,19,ROBBERY,2
2004,7,19,SEX CRIMES,4
2004,7,19,THEFT/LARCENY,18
2004,7,19,VANDALISM,18
2004,7,19,VEHICLE BREAK-IN/THEFT,13
2004,7,19,WEAPONS,1
2004,7,20,ASSAULT,12
2004,7,20,BURGLARY,20
2004,7,20,DISTURBING THE PEACE,3
2004,7,20,DRUGS/ALCOHOL VIOLATIONS,32
2004,7,20,FRAUD,6
2004,7,20,MOTOR VEHICLE THEFT,24
2004,7,20,OTHER,28
2004,7,20,ROBBERY,3
2004,7,20,SEX CRIMES,3
2004,7,20,THEFT/LARCENY,38
2004,7,20,VANDALISM,22
2004,7,20,VEHICLE BREAK-IN/THEFT,24
2004,7,20,WEAPONS,3
2004,7,21,ASSAULT,25
2004,7,21,BURGLARY,24
2004,7,21,DISTURBING THE PEACE,7
2004,7,21,DRUGS/ALCOHOL VIOLATIONS,23
2004,7,21,FRAUD,10
2004,7,21,HOMICIDE,1
2004,7,21,MOTOR VEHICLE THEFT,8
2004,7,21,OTHER,31
2004,7,21,ROBBERY,2
2004,7,21,SEX CRIMES,4
2004,7,21,THEFT/LARCENY,29
2004,7,21,VANDALISM,22
2004,7,21,VEHICLE BREAK-IN/THEFT,18
2004,7,21,WEAPONS,1
2004,7,22,ASSAULT,13
2004,7,22,BURGLARY,18
2004,7,22,DISTURBING THE PEACE,5
2004,7,22,DRUGS/ALCOHOL VIOLATIONS,43
2004,7,22,DUI,1
2004,7,22,FRAUD,9
2004,7,22,MOTOR VEHICLE THEFT,8
2004,7,22,OTHER,29
2004,7,22,ROBBERY,5
2004,7,22,SEX CRIMES,3
2004,7,22,THEFT/LARCENY,36
2004,7,22,VANDALISM,29
2004,7,22,VEHICLE BREAK-IN/THEFT,23
2004,7,22,WEAPONS,2
2004,7,23,ASSAULT,21
2004,7,23,BURGLARY,23
2004,7,23,DISTURBING THE PEACE,5
2004,7,23,DRUGS/ALCOHOL VIOLATIONS,21
2004,7,23,DUI,1
2004,7,23,FRAUD,9
2004,7,23,MOTOR VEHICLE THEFT,7
2004,7,23,OTHER,35
2004,7,23,ROBBERY,3
2004,7,23,SEX CRIMES,3
2004,7,23,THEFT/LARCENY,38
2004,7,23,VANDALISM,27
2004,7,23,VEHICLE BREAK-IN/THEFT,29
2004,7,24,ASSAULT,11
2004,7,24,BURGLARY,18
2004,7,24,DISTURBING THE PEACE,3
2004,7,24,DRUGS/ALCOHOL VIOLATIONS,52
2004,7,24,FRAUD,6
2004,7,24,MOTOR VEHICLE THEFT,8
2004,7,24,OTHER,62
2004,7,24,ROBBERY,3
2004,7,24,SEX CRIMES,6
2004,7,24,THEFT/LARCENY,27
2004,7,24,VANDALISM,27
2004,7,24,VEHICLE BREAK-IN/THEFT,23
2004,7,24,WEAPONS,4
2004,7,25,ARSON,1
2004,7,25,ASSAULT,21
2004,7,25,BURGLARY,25
2004,7,25,DISTURBING THE PEACE,2
2004,7,25,DRUGS/ALCOHOL VIOLATIONS,11
2004,7,25,DUI,2
2004,7,25,FRAUD,7
2004,7,25,MOTOR VEHICLE THEFT,10
2004,7,25,OTHER,22
2004,7,25,ROBBERY,3
2004,7,25,SEX CRIMES,3
2004,7,25,THEFT/LARCENY,38
2004,7,25,VANDALISM,26
2004,7,25,VEHICLE BREAK-IN/THEFT,25
2004,7,26,ASSAULT,18
2004,7,26,BURGLARY,23
2004,7,26,DRUGS/ALCOHOL VIOLATIONS,9
2004,7,26,FRAUD,10
2004,7,26,MOTOR VEHICLE THEFT,10
2004,7,26,OTHER,17
2004,7,26,ROBBERY,2
2004,7,26,SEX CRIMES,2
2004,7,26,THEFT/LARCENY,27
2004,7,26,VANDALISM,30
2004,7,26,VEHICLE BREAK-IN/THEFT,24
2004,7,27,ARSON,1
2004,7,27,ASSAULT,14
2004,7,27,BURGLARY,29
2004,7,27,DISTURBING THE PEACE,1
2004,7,27,DRUGS/ALCOHOL VIOLATIONS,24
2004,7,27,FRAUD,3
2004,7,27,MOTOR VEHICLE THEFT,8
2004,7,27,OTHER,31
2004,7,27,ROBBERY,2
2004,7,27,SEX CRIMES,1
2004,7,27,THEFT/LARCENY,29
2004,7,27,VANDALISM,19
2004,7,27,VEHICLE BREAK-IN/THEFT,12
2004,7,27,WEAPONS,1
2004,7,28,ASSAULT,17
2004,7,28,BURGLARY,19
2004,7,28,DISTURBING THE PEACE,6
2004,7,28,DRUGS/ALCOHOL VIOLATIONS,33
2004,7,28,DUI,4
2004,7,28,FRAUD,4
2004,7,28,MOTOR VEHICLE THEFT,10
2004,7,28,OTHER,44
2004,7,28,ROBBERY,8
2004,7,28,THEFT/LARCENY,25
2004,7,28,VANDALISM,27
2004,7,28,VEHICLE BREAK-IN/THEFT,13
2004,7,28,WEAPONS,2
2004,7,29,ASSAULT,23
2004,7,29,BURGLARY,12
2004,7,29,DISTURBING THE PEACE,3
2004,7,29,DRUGS/ALCOHOL VIOLATIONS,53
2004,7,29,DUI,2
2004,7,29,FRAUD,8
2004,7,29,MOTOR VEHICLE THEFT,10
2004,7,29,OTHER,46
2004,7,29,SEX CRIMES,1
2004,7,29,THEFT/LARCENY,37
2004,7,29,VANDALISM,26
2004,7,29,VEHICLE BREAK-IN/THEFT,27
2004,7,29,WEAPONS,3
2004,7,30,ASSAULT,23
2004,7,30,BURGLARY,28
2004,7,30,DISTURBING THE PEACE,2
2004,7,30,DRUGS/ALCOHOL VIOLATIONS,31
2004,7,30,DUI,1
2004,7,30,FRAUD,8
2004,7,30,MOTOR VEHICLE THEFT,10
2004,7,30,OTHER,33
2004,7,30,ROBBERY,3
2004,7,30,SEX CRIMES,1
2004,7,30,THEFT/LARCENY,42
2004,7,30,VANDALISM,25
2004,7,30,VEHICLE BREAK-IN/THEFT,22
2004,7,31,ASSAULT,22
2004,7,31,BURGLARY,28
2004,7,31,DISTURBING THE PEACE,2
2004,7,31,DRUGS/ALCOHOL VIOLATIONS,14
2004,7,31,DUI,1
2004,7,31,FRAUD,8
2004,7,31,HOMICIDE,1
2004,7,31,MOTOR VEHICLE THEFT,10
2004,7,31,OTHER,21
2004,7,31,ROBBERY,9
2004,7,31,SEX CRIMES,1
2004,7,31,THEFT/LARCENY,39
2004,7,31,VANDALISM,25
2004,7,31,VEHICLE BREAK-IN/THEFT,17
2004,8,1,ASSAULT,17
2004,8,1,BURGLARY,18
2004,8,1,DISTURBING THE PEACE,4
2004,8,1,DRUGS/ALCOHOL VIOLATIONS,20
2004,8,1,FRAUD,17
2004,8,1,MOTOR VEHICLE THEFT,8
2004,8,1,OTHER,34
2004,8,1,ROBBERY,1
2004,8,1,SEX CRIMES,7
2004,8,1,THEFT/LARCENY,39
2004,8,1,VANDALISM,25
2004,8,1,VEHICLE BREAK-IN/THEFT,27
2004,8,1,WEAPONS,4
2004,8,2,ASSAULT,21
2004,8,2,BURGLARY,23
2004,8,2,DISTURBING THE PEACE,9
2004,8,2,DRUGS/ALCOHOL VIOLATIONS,29
2004,8,2,DUI,1
2004,8,2,FRAUD,8
2004,8,2,MOTOR VEHICLE THEFT,12
2004,8,2,OTHER,37
2004,8,2,ROBBERY,7
2004,8,2,SEX CRIMES,4
2004,8,2,THEFT/LARCENY,39
2004,8,2,VANDALISM,23
2004,8,2,VEHICLE BREAK-IN/THEFT,16
2004,8,2,WEAPONS,3
2004,8,3,ASSAULT,13
2004,8,3,BURGLARY,21
2004,8,3,DISTURBING THE PEACE,5
2004,8,3,DRUGS/ALCOHOL VIOLATIONS,48
2004,8,3,DUI,1
2004,8,3,FRAUD,7
2004,8,3,MOTOR VEHICLE THEFT,13
2004,8,3,OTHER,36
2004,8,3,ROBBERY,4
2004,8,3,SEX CRIMES,1
2004,8,3,THEFT/LARCENY,37
2004,8,3,VANDALISM,18
2004,8,3,VEHICLE BREAK-IN/THEFT,10
2004,8,3,WEAPONS,3
2004,8,4,ASSAULT,12
2004,8,4,BURGLARY,25
2004,8,4,DISTURBING THE PEACE,2
2004,8,4,DRUGS/ALCOHOL VIOLATIONS,44
2004,8,4,FRAUD,9
2004,8,4,MOTOR VEHICLE THEFT,12
2004,8,4,OTHER,31
2004,8,4,ROBBERY,6
2004,8,4,SEX CRIMES,1
2004,8,4,THEFT/LARCENY,31
2004,8,4,VANDALISM,21
2004,8,4,VEHICLE BREAK-IN/THEFT,15
2004,8,4,WEAPONS,1
2004,8,5,ASSAULT,16
2004,8,5,BURGLARY,12
2004,8,5,DISTURBING THE PEACE,3
2004,8,5,DRUGS/ALCOHOL VIOLATIONS,35
2004,8,5,DUI,2
2004,8,5,FRAUD,9
2004,8,5,HOMICIDE,1
2004,8,5,MOTOR VEHICLE THEFT,6
2004,8,5,OTHER,20
2004,8,5,ROBBERY,1
2004,8,5,SEX CRIMES,3
2004,8,5,THEFT/LARCENY,41
2004,8,5,VANDALISM,28
2004,8,5,VEHICLE BREAK-IN/THEFT,17
2004,8,5,WEAPONS,1
2004,8,6,ASSAULT,7
2004,8,6,BURGLARY,23
2004,8,6,DISTURBING THE PEACE,4
2004,8,6,DRUGS/ALCOHOL VIOLATIONS,44
2004,8,6,DUI,1
2004,8,6,FRAUD,8
2004,8,6,MOTOR VEHICLE THEFT,7
2004,8,6,OTHER,26
2004,8,6,ROBBERY,3
2004,8,6,SEX CRIMES,3
2004,8,6,THEFT/LARCENY,31
2004,8,6,VANDALISM,16
2004,8,6,VEHICLE BREAK-IN/THEFT,20
2004,8,6,WEAPONS,1
2004,8,7,ASSAULT,18
2004,8,7,BURGLARY,18
2004,8,7,DISTURBING THE PEACE,1
2004,8,7,DRUGS/ALCOHOL VIOLATIONS,29
2004,8,7,FRAUD,11
2004,8,7,MOTOR VEHICLE THEFT,9
2004,8,7,OTHER,30
2004,8,7,ROBBERY,2
2004,8,7,SEX CRIMES,5
2004,8,7,THEFT/LARCENY,35
2004,8,7,VANDALISM,29
2004,8,7,VEHICLE BREAK-IN/THEFT,15
2004,8,8,ASSAULT,24
2004,8,8,BURGLARY,16
2004,8,8,DISTURBING THE PEACE,5
2004,8,8,DRUGS/ALCOHOL VIOLATIONS,20
2004,8,8,DUI,4
2004,8,8,FRAUD,2
2004,8,8,HOMICIDE,1
2004,8,8,MOTOR VEHICLE THEFT,7
2004,8,8,OTHER,37
2004,8,8,ROBBERY,1
2004,8,8,SEX CRIMES,2
2004,8,8,THEFT/LARCENY,27
2004,8,8,VANDALISM,28
2004,8,8,VEHICLE BREAK-IN/THEFT,14
2004,8,8,WEAPONS,6
2004,8,9,ASSAULT,12
2004,8,9,BURGLARY,22
2004,8,9,DISTURBING THE PEACE,1
2004,8,9,DRUGS/ALCOHOL VIOLATIONS,23
2004,8,9,DUI,2
2004,8,9,FRAUD,5
2004,8,9,MOTOR VEHICLE THEFT,3
2004,8,9,OTHER,28
2004,8,9,ROBBERY,4
2004,8,9,THEFT/LARCENY,26
2004,8,9,VANDALISM,36
2004,8,9,VEHICLE BREAK-IN/THEFT,17
2004,8,9,WEAPONS,3
2004,8,10,ARSON,1
2004,8,10,ASSAULT,14
2004,8,10,BURGLARY,23
2004,8,10,DISTURBING THE PEACE,5
2004,8,10,DRUGS/ALCOHOL VIOLATIONS,22
2004,8,10,FRAUD,7
2004,8,10,MOTOR VEHICLE THEFT,10
2004,8,10,OTHER,31
2004,8,10,ROBBERY,2
2004,8,10,THEFT/LARCENY,32
2004,8,10,VANDALISM,26
2004,8,10,VEHICLE BREAK-IN/THEFT,16
2004,8,10,WEAPONS,1
2004,8,11,ASSAULT,23
2004,8,11,BURGLARY,26
2004,8,11,DISTURBING THE PEACE,3
2004,8,11,DRUGS/ALCOHOL VIOLATIONS,33
2004,8,11,DUI,1
2004,8,11,FRAUD,10
2004,8,11,MOTOR VEHICLE THEFT,10
2004,8,11,OTHER,33
2004,8,11,ROBBERY,1
2004,8,11,SEX CRIMES,2
2004,8,11,THEFT/LARCENY,33
2004,8,11,VANDALISM,16
2004,8,11,VEHICLE BREAK-IN/THEFT,22
2004,8,11,WEAPONS,1
2004,8,12,ASSAULT,18
2004,8,12,BURGLARY,24
2004,8,12,DISTURBING THE PEACE,3
2004,8,12,DRUGS/ALCOHOL VIOLATIONS,55
2004,8,12,DUI,1
2004,8,12,FRAUD,5
2004,8,12,MOTOR VEHICLE THEFT,9
2004,8,12,OTHER,39
2004,8,12,ROBBERY,4
2004,8,12,SEX CRIMES,2
2004,8,12,THEFT/LARCENY,27
2004,8,12,VANDALISM,25
2004,8,12,VEHICLE BREAK-IN/THEFT,21
2004,8,12,WEAPONS,2
2004,8,13,ASSAULT,15
2004,8,13,BURGLARY,32
2004,8,13,DISTURBING THE PEACE,5
2004,8,13,DRUGS/ALCOHOL VIOLATIONS,57
2004,8,13,FRAUD,5
2004,8,13,HOMICIDE,2
2004,8,13,MOTOR VEHICLE THEFT,12
2004,8,13,OTHER,42
2004,8,13,ROBBERY,7
2004,8,13,SEX CRIMES,2
2004,8,13,THEFT/LARCENY,32
2004,8,13,VANDALISM,29
2004,8,13,VEHICLE BREAK-IN/THEFT,28
2004,8,13,WEAPONS,3
2004,8,14,ASSAULT,10
2004,8,14,BURGLARY,20
2004,8,14,DISTURBING THE PEACE,5
2004,8,14,DRUGS/ALCOHOL VIOLATIONS,39
2004,8,14,FRAUD,7
2004,8,14,MOTOR VEHICLE THEFT,9
2004,8,14,OTHER,29
2004,8,14,SEX CRIMES,2
2004,8,14,THEFT/LARCENY,70
2004,8,14,VANDALISM,14
2004,8,14,VEHICLE BREAK-IN/THEFT,12
2004,8,14,WEAPONS,4
2004,8,15,ASSAULT,18
2004,8,15,BURGLARY,13
2004,8,15,DISTURBING THE PEACE,3
2004,8,15,DRUGS/ALCOHOL VIOLATIONS,30
2004,8,15,DUI,1
2004,8,15,FRAUD,4
2004,8,15,MOTOR VEHICLE THEFT,11
2004,8,15,OTHER,38
2004,8,15,ROBBERY,2
2004,8,15,SEX CRIMES,4
2004,8,15,THEFT/LARCENY,30
2004,8,15,VANDALISM,36
2004,8,15,VEHICLE BREAK-IN/THEFT,11
2004,8,15,WEAPONS,2
2004,8,16,ASSAULT,13
2004,8,16,BURGLARY,32
2004,8,16,DISTURBING THE PEACE,6
2004,8,16,DRUGS/ALCOHOL VIOLATIONS,7
2004,8,16,DUI,1
2004,8,16,FRAUD,11
2004,8,16,MOTOR VEHICLE THEFT,10
2004,8,16,OTHER,32
2004,8,16,ROBBERY,1
2004,8,16,THEFT/LARCENY,27
2004,8,16,VANDALISM,37
2004,8,16,VEHICLE BREAK-IN/THEFT,25
2004,8,16,WEAPONS,2
2004,8,17,ASSAULT,12
2004,8,17,BURGLARY,23
2004,8,17,DISTURBING THE PEACE,3
2004,8,17,DRUGS/ALCOHOL VIOLATIONS,23
2004,8,17,FRAUD,10
2004,8,17,MOTOR VEHICLE THEFT,7
2004,8,17,OTHER,26
2004,8,17,ROBBERY,4
2004,8,17,SEX CRIMES,1
2004,8,17,THEFT/LARCENY,28
2004,8,17,VANDALISM,18
2004,8,17,VEHICLE BREAK-IN/THEFT,8
2004,8,18,ASSAULT,14
2004,8,18,BURGLARY,23
2004,8,18,DRUGS/ALCOHOL VIOLATIONS,35
2004,8,18,FRAUD,9
2004,8,18,MOTOR VEHICLE THEFT,12
2004,8,18,OTHER,31
2004,8,18,ROBBERY,3
2004,8,18,SEX CRIMES,1
2004,8,18,THEFT/LARCENY,21
2004,8,18,VANDALISM,18
2004,8,18,VEHICLE BREAK-IN/THEFT,11
2004,8,19,ASSAULT,17
2004,8,19,BURGLARY,18
2004,8,19,DISTURBING THE PEACE,7
2004,8,19,DRUGS/ALCOHOL VIOLATIONS,33
2004,8,19,FRAUD,2
2004,8,19,MOTOR VEHICLE THEFT,11
2004,8,19,OTHER,30
2004,8,19,ROBBERY,2
2004,8,19,SEX CRIMES,3
2004,8,19,THEFT/LARCENY,32
2004,8,19,VANDALISM,20
2004,8,19,VEHICLE BREAK-IN/THEFT,22
2004,8,20,ASSAULT,21
2004,8,20,BURGLARY,24
2004,8,20,DISTURBING THE PEACE,5
2004,8,20,DRUGS/ALCOHOL VIOLATIONS,33
2004,8,20,FRAUD,4
2004,8,20,MOTOR VEHICLE THEFT,13
2004,8,20,OTHER,45
2004,8,20,ROBBERY,3
2004,8,20,SEX CRIMES,3
2004,8,20,THEFT/LARCENY,43
2004,8,20,VANDALISM,22
2004,8,20,VEHICLE BREAK-IN/THEFT,18
2004,8,20,WEAPONS,2
2004,8,21,ASSAULT,14
2004,8,21,BURGLARY,24
2004,8,21,DISTURBING THE PEACE,6
2004,8,21,DRUGS/ALCOHOL VIOLATIONS,34
2004,8,21,FRAUD,10
2004,8,21,HOMICIDE,3
2004,8,21,MOTOR VEHICLE THEFT,10
2004,8,21,OTHER,24
2004,8,21,ROBBERY,2
2004,8,21,SEX CRIMES,1
2004,8,21,THEFT/LARCENY,32
2004,8,21,VANDALISM,32
2004,8,21,VEHICLE BREAK-IN/THEFT,19
2004,8,21,WEAPONS,2
2004,8,22,ASSAULT,14
2004,8,22,BURGLARY,21
2004,8,22,DRUGS/ALCOHOL VIOLATIONS,17
2004,8,22,DUI,1
2004,8,22,FRAUD,4
2004,8,22,MOTOR VEHICLE THEFT,4
2004,8,22,OTHER,21
2004,8,22,ROBBERY,9
2004,8,22,SEX CRIMES,2
2004,8,22,THEFT/LARCENY,24
2004,8,22,VANDALISM,28
2004,8,22,VEHICLE BREAK-IN/THEFT,13
2004,8,23,ASSAULT,17
2004,8,23,BURGLARY,20
2004,8,23,DISTURBING THE PEACE,1
2004,8,23,DRUGS/ALCOHOL VIOLATIONS,15
2004,8,23,FRAUD,2
2004,8,23,MOTOR VEHICLE THEFT,7
2004,8,23,OTHER,24
2004,8,23,ROBBERY,3
2004,8,23,SEX CRIMES,1
2004,8,23,THEFT/LARCENY,27
2004,8,23,VANDALISM,13
2004,8,23,VEHICLE BREAK-IN/THEFT,10
2004,8,24,ASSAULT,20
2004,8,24,BURGLARY,23
2004,8,24,DISTURBING THE PEACE,1
2004,8,24,DRUGS/ALCOHOL VIOLATIONS,33
2004,8,24,DUI,1
2004,8,24,FRAUD,6
2004,8,24,MOTOR VEHICLE THEFT,9
2004,8,24,OTHER,38
2004,8,24,ROBBERY,2
2004,8,24,SEX CRIMES,1
2004,8,24,THEFT/LARCENY,36
2004,8,24,VANDALISM,17
2004,8,24,VEHICLE BREAK-IN/THEFT,21
2004,8,24,WEAPONS,1
2004,8,25,ASSAULT,14
2004,8,25,BURGLARY,23
2004,8,25,DISTURBING THE PEACE,4
2004,8,25,DRUGS/ALCOHOL VIOLATIONS,28
2004,8,25,FRAUD,11
2004,8,25,MOTOR VEHICLE THEFT,8
2004,8,25,OTHER,22
2004,8,25,ROBBERY,3
2004,8,25,SEX CRIMES,2
2004,8,25,THEFT/LARCENY,28
2004,8,25,VANDALISM,19
2004,8,25,VEHICLE BREAK-IN/THEFT,23
2004,8,25,WEAPONS,1
2004,8,26,ASSAULT,13
2004,8,26,BURGLARY,31
2004,8,26,DRUGS/ALCOHOL VIOLATIONS,44
2004,8,26,DUI,1
2004,8,26,FRAUD,6
2004,8,26,MOTOR VEHICLE THEFT,9
2004,8,26,OTHER,36
2004,8,26,ROBBERY,3
2004,8,26,SEX CRIMES,1
2004,8,26,THEFT/LARCENY,35
2004,8,26,VANDALISM,17
2004,8,26,VEHICLE BREAK-IN/THEFT,13
2004,8,26,WEAPONS,1
2004,8,27,ASSAULT,24
2004,8,27,BURGLARY,20
2004,8,27,DISTURBING THE PEACE,5
2004,8,27,DRUGS/ALCOHOL VIOLATIONS,29
2004,8,27,DUI,2
2004,8,27,FRAUD,3
2004,8,27,MOTOR VEHICLE THEFT,5
2004,8,27,OTHER,25
2004,8,27,THEFT/LARCENY,35
2004,8,27,VANDALISM,23
2004,8,27,VEHICLE BREAK-IN/THEFT,19
2004,8,27,WEAPONS,1
2004,8,28,ASSAULT,35
2004,8,28,BURGLARY,18
2004,8,28,DISTURBING THE PEACE,4
2004,8,28,DRUGS/ALCOHOL VIOLATIONS,29
2004,8,28,DUI,1
2004,8,28,FRAUD,6
2004,8,28,HOMICIDE,2
2004,8,28,MOTOR VEHICLE THEFT,10
2004,8,28,OTHER,37
2004,8,28,ROBBERY,8
2004,8,28,SEX CRIMES,2
2004,8,28,THEFT/LARCENY,42
2004,8,28,VANDALISM,32
2004,8,28,VEHICLE BREAK-IN/THEFT,23
2004,8,28,WEAPONS,1
2004,8,29,ASSAULT,19
2004,8,29,BURGLARY,21
2004,8,29,DISTURBING THE PEACE,3
2004,8,29,DRUGS/ALCOHOL VIOLATIONS,13
2004,8,29,DUI,2
2004,8,29,FRAUD,7
2004,8,29,MOTOR VEHICLE THEFT,11
2004,8,29,OTHER,23
2004,8,29,ROBBERY,3
2004,8,29,THEFT/LARCENY,36
2004,8,29,VANDALISM,22
2004,8,29,VEHICLE BREAK-IN/THEFT,22
2004,8,29,WEAPONS,1
2004,8,30,ASSAULT,18
2004,8,30,BURGLARY,16
2004,8,30,DISTURBING THE PEACE,8
2004,8,30,DRUGS/ALCOHOL VIOLATIONS,21
2004,8,30,FRAUD,4
2004,8,30,MOTOR VEHICLE THEFT,9
2004,8,30,OTHER,27
2004,8,30,ROBBERY,9
2004,8,30,THEFT/LARCENY,13
2004,8,30,VANDALISM,23
2004,8,30,VEHICLE BREAK-IN/THEFT,17
2004,8,30,WEAPONS,4
2004,8,31,ASSAULT,20
2004,8,31,BURGLARY,19
2004,8,31,DISTURBING THE PEACE,4
2004,8,31,DRUGS/ALCOHOL VIOLATIONS,24
2004,8,31,FRAUD,7
2004,8,31,MOTOR VEHICLE THEFT,10
2004,8,31,OTHER,22
2004,8,31,ROBBERY,5
2004,8,31,THEFT/LARCENY,28
2004,8,31,VANDALISM,23
2004,8,31,VEHICLE BREAK-IN/THEFT,25
2004,8,31,WEAPONS,2
2004,9,1,ASSAULT,17
2004,9,1,BURGLARY,23
2004,9,1,DISTURBING THE PEACE,2
2004,9,1,DRUGS/ALCOHOL VIOLATIONS,46
2004,9,1,DUI,2
2004,9,1,FRAUD,14
2004,9,1,MOTOR VEHICLE THEFT,8
2004,9,1,OTHER,45
2004,9,1,ROBBERY,3
2004,9,1,SEX CRIMES,3
2004,9,1,THEFT/LARCENY,38
2004,9,1,VANDALISM,15
2004,9,1,VEHICLE BREAK-IN/THEFT,27
2004,9,2,ASSAULT,20
2004,9,2,BURGLARY,13
2004,9,2,DISTURBING THE PEACE,6
2004,9,2,DRUGS/ALCOHOL VIOLATIONS,52
2004,9,2,DUI,3
2004,9,2,FRAUD,6
2004,9,2,MOTOR VEHICLE THEFT,9
2004,9,2,OTHER,32
2004,9,2,ROBBERY,2
2004,9,2,SEX CRIMES,4
2004,9,2,THEFT/LARCENY,34
2004,9,2,VANDALISM,22
2004,9,2,VEHICLE BREAK-IN/THEFT,19
2004,9,2,WEAPONS,3
2004,9,3,ASSAULT,25
2004,9,3,BURGLARY,20
2004,9,3,DISTURBING THE PEACE,4
2004,9,3,DRUGS/ALCOHOL VIOLATIONS,19
2004,9,3,DUI,2
2004,9,3,FRAUD,5
2004,9,3,MOTOR VEHICLE THEFT,11
2004,9,3,OTHER,43
2004,9,3,ROBBERY,3
2004,9,3,THEFT/LARCENY,28
2004,9,3,VANDALISM,14
2004,9,3,VEHICLE BREAK-IN/THEFT,24
2004,9,3,WEAPONS,2
2004,9,4,ASSAULT,17
2004,9,4,BURGLARY,23
2004,9,4,DISTURBING THE PEACE,5
2004,9,4,DRUGS/ALCOHOL VIOLATIONS,36
2004,9,4,DUI,1
2004,9,4,FRAUD,13
2004,9,4,MOTOR VEHICLE THEFT,11
2004,9,4,OTHER,39
2004,9,4,ROBBERY,3
2004,9,4,SEX CRIMES,1
2004,9,4,THEFT/LARCENY,41
2004,9,4,VANDALISM,32
2004,9,4,VEHICLE BREAK-IN/THEFT,33
2004,9,4,WEAPONS,1
2004,9,5,ASSAULT,10
2004,9,5,BURGLARY,17
2004,9,5,DISTURBING THE PEACE,1
2004,9,5,DRUGS/ALCOHOL VIOLATIONS,19
2004,9,5,DUI,2
2004,9,5,FRAUD,3
2004,9,5,MOTOR VEHICLE THEFT,13
2004,9,5,OTHER,21
2004,9,5,ROBBERY,6
2004,9,5,SEX CRIMES,5
2004,9,5,THEFT/LARCENY,23
2004,9,5,VANDALISM,29
2004,9,5,VEHICLE BREAK-IN/THEFT,22
2004,9,6,ASSAULT,18
2004,9,6,BURGLARY,22
2004,9,6,DISTURBING THE PEACE,2
2004,9,6,DRUGS/ALCOHOL VIOLATIONS,15
2004,9,6,FRAUD,4
2004,9,6,MOTOR VEHICLE THEFT,16
2004,9,6,OTHER,29
2004,9,6,ROBBERY,5
2004,9,6,SEX CRIMES,1
2004,9,6,THEFT/LARCENY,24
2004,9,6,VANDALISM,33
2004,9,6,VEHICLE BREAK-IN/THEFT,19
2004,9,6,WEAPONS,1
2004,9,7,ASSAULT,23
2004,9,7,BURGLARY,17
2004,9,7,DRUGS/ALCOHOL VIOLATIONS,19
2004,9,7,DUI,1
2004,9,7,FRAUD,8
2004,9,7,MOTOR VEHICLE THEFT,13
2004,9,7,OTHER,30
2004,9,7,ROBBERY,3
2004,9,7,SEX CRIMES,2
2004,9,7,THEFT/LARCENY,26
2004,9,7,VANDALISM,19
2004,9,7,VEHICLE BREAK-IN/THEFT,15
2004,9,8,ASSAULT,18
2004,9,8,BURGLARY,28
2004,9,8,DISTURBING THE PEACE,5
2004,9,8,DRUGS/ALCOHOL VIOLATIONS,32
2004,9,8,FRAUD,19
2004,9,8,MOTOR VEHICLE THEFT,8
2004,9,8,OTHER,39
2004,9,8,ROBBERY,1
2004,9,8,SEX CRIMES,4
2004,9,8,THEFT/LARCENY,43
2004,9,8,VANDALISM,24
2004,9,8,VEHICLE BREAK-IN/THEFT,23
2004,9,8,WEAPONS,3
2004,9,9,ASSAULT,18
2004,9,9,BURGLARY,17
2004,9,9,DISTURBING THE PEACE,4
2004,9,9,DRUGS/ALCOHOL VIOLATIONS,54
2004,9,9,DUI,2
2004,9,9,FRAUD,10
2004,9,9,MOTOR VEHICLE THEFT,6
2004,9,9,OTHER,45
2004,9,9,ROBBERY,7
2004,9,9,THEFT/LARCENY,31
2004,9,9,VANDALISM,23
2004,9,9,VEHICLE BREAK-IN/THEFT,23
2004,9,9,WEAPONS,4
2004,9,10,ASSAULT,18
2004,9,10,BURGLARY,26
2004,9,10,DISTURBING THE PEACE,3
2004,9,10,DRUGS/ALCOHOL VIOLATIONS,35
2004,9,10,FRAUD,11
2004,9,10,MOTOR VEHICLE THEFT,9
2004,9,10,OTHER,39
2004,9,10,ROBBERY,1
2004,9,10,SEX CRIMES,2
2004,9,10,THEFT/LARCENY,31
2004,9,10,VANDALISM,21
2004,9,10,VEHICLE BREAK-IN/THEFT,17
2004,9,11,ARSON,1
2004,9,11,ASSAULT,12
2004,9,11,BURGLARY,17
2004,9,11,DISTURBING THE PEACE,4
2004,9,11,DRUGS/ALCOHOL VIOLATIONS,39
2004,9,11,DUI,4
2004,9,11,FRAUD,7
