year,month,day,OFFENSE,count
2016,10,21,THEFT F/AUTO,35
2016,10,21,THEFT/OTHER,52
2016,10,22,ASSAULT W/DANGEROUS WEAPON,6
2016,10,22,BURGLARY,4
2016,10,22,MOTOR VEHICLE THEFT,4
2016,10,22,ROBBERY,12
2016,10,22,SEX ABUSE,3
2016,10,22,THEFT F/AUTO,49
2016,10,22,THEFT/OTHER,39
2016,10,23,ASSAULT W/DANGEROUS WEAPON,10
2016,10,23,BURGLARY,3
2016,10,23,HOMICIDE,1
2016,10,23,MOTOR VEHICLE THEFT,18
2016,10,23,ROBBERY,6
2016,10,23,SEX ABUSE,1
2016,10,23,THEFT F/AUTO,38
2016,10,23,THEFT/OTHER,29
2016,10,24,ASSAULT W/DANGEROUS WEAPON,9
2016,10,24,BURGLARY,7
2016,10,24,MOTOR VEHICLE THEFT,15
2016,10,24,ROBBERY,6
2016,10,24,THEFT F/AUTO,41
2016,10,24,THEFT/OTHER,58
2016,10,25,ASSAULT W/DANGEROUS WEAPON,10
2016,10,25,BURGLARY,8
2016,10,25,MOTOR VEHICLE THEFT,8
2016,10,25,ROBBERY,11
2016,10,25,THEFT F/AUTO,36
2016,10,25,THEFT/OTHER,58
2016,10,26,ASSAULT W/DANGEROUS WEAPON,3
2016,10,26,BURGLARY,2
2016,10,26,MOTOR VEHICLE THEFT,6
2016,10,26,ROBBERY,3
2016,10,26,SEX ABUSE,1
2016,10,26,THEFT F/AUTO,37
2016,10,26,THEFT/OTHER,43
2016,10,27,ASSAULT W/DANGEROUS WEAPON,6
2016,10,27,BURGLARY,3
2016,10,27,MOTOR VEHICLE THEFT,3
2016,10,27,ROBBERY,3
2016,10,27,SEX ABUSE,1
2016,10,27,THEFT F/AUTO,38
2016,10,27,THEFT/OTHER,44
2016,10,28,ASSAULT W/DANGEROUS WEAPON,8
2016,10,28,BURGLARY,9
2016,10,28,HOMICIDE,1
2016,10,28,MOTOR VEHICLE THEFT,9
2016,10,28,ROBBERY,5
2016,10,28,SEX ABUSE,1
2016,10,28,THEFT F/AUTO,40
2016,10,28,THEFT/OTHER,45
2016,10,29,ASSAULT W/DANGEROUS WEAPON,7
2016,10,29,BURGLARY,5
2016,10,29,MOTOR VEHICLE THEFT,7
2016,10,29,ROBBERY,9
2016,10,29,SEX ABUSE,2
2016,10,29,THEFT F/AUTO,42
2016,10,29,THEFT/OTHER,25
2016,10,30,ASSAULT W/DANGEROUS WEAPON,5
2016,10,30,BURGLARY,7
2016,10,30,MOTOR VEHICLE THEFT,6
2016,10,30,ROBBERY,12
2016,10,30,SEX ABUSE,1
2016,10,30,THEFT F/AUTO,47
2016,10,30,THEFT/OTHER,29
2016,10,31,ASSAULT W/DANGEROUS WEAPON,13
2016,10,31,BURGLARY,4
2016,10,31,HOMICIDE,1
2016,10,31,MOTOR VEHICLE THEFT,4
2016,10,31,ROBBERY,7
2016,10,31,SEX ABUSE,2
2016,10,31,THEFT F/AUTO,65
2016,10,31,THEFT/OTHER,44
2016,11,1,ASSAULT W/DANGEROUS WEAPON,4
2016,11,1,BURGLARY,6
2016,11,1,MOTOR VEHICLE THEFT,4
2016,11,1,ROBBERY,19
2016,11,1,THEFT F/AUTO,28
2016,11,1,THEFT/OTHER,50
2016,11,2,ARSON,1
2016,11,2,ASSAULT W/DANGEROUS WEAPON,3
2016,11,2,BURGLARY,3
2016,11,2,MOTOR VEHICLE THEFT,5
2016,11,2,ROBBERY,4
2016,11,2,SEX ABUSE,4
2016,11,2,THEFT F/AUTO,36
2016,11,2,THEFT/OTHER,38
2016,11,3,ASSAULT W/DANGEROUS WEAPON,4
2016,11,3,BURGLARY,6
2016,11,3,HOMICIDE,1
2016,11,3,MOTOR VEHICLE THEFT,4
2016,11,3,ROBBERY,4
2016,11,3,THEFT F/AUTO,26
2016,11,3,THEFT/OTHER,34
2016,11,4,ASSAULT W/DANGEROUS WEAPON,5
2016,11,4,BURGLARY,5
2016,11,4,MOTOR VEHICLE THEFT,6
2016,11,4,ROBBERY,6
2016,11,4,THEFT F/AUTO,27
2016,11,4,THEFT/OTHER,27
2016,11,5,ASSAULT W/DANGEROUS WEAPON,5
2016,11,5,BURGLARY,3
2016,11,5,MOTOR VEHICLE THEFT,6
2016,11,5,ROBBERY,7
2016,11,5,THEFT F/AUTO,45
2016,11,5,THEFT/OTHER,35
2016,11,6,ASSAULT W/DANGEROUS WEAPON,11
2016,11,6,BURGLARY,8
2016,11,6,MOTOR VEHICLE THEFT,10
2016,11,6,ROBBERY,8
2016,11,6,THEFT F/AUTO,29
2016,11,6,THEFT/OTHER,44
2016,11,7,ASSAULT W/DANGEROUS WEAPON,7
2016,11,7,BURGLARY,7
2016,11,7,MOTOR VEHICLE THEFT,9
2016,11,7,ROBBERY,11
2016,11,7,SEX ABUSE,1
2016,11,7,THEFT F/AUTO,35
2016,11,7,THEFT/OTHER,46
2016,11,8,ASSAULT W/DANGEROUS WEAPON,2
2016,11,8,BURGLARY,5
2016,11,8,MOTOR VEHICLE THEFT,6
2016,11,8,ROBBERY,6
2016,11,8,SEX ABUSE,2
2016,11,8,THEFT F/AUTO,24
2016,11,8,THEFT/OTHER,46
2016,11,9,ASSAULT W/DANGEROUS WEAPON,3
2016,11,9,BURGLARY,9
2016,11,9,HOMICIDE,1
2016,11,9,MOTOR VEHICLE THEFT,10
2016,11,9,ROBBERY,5
2016,11,9,SEX ABUSE,1
2016,11,9,THEFT F/AUTO,31
2016,11,9,THEFT/OTHER,39
2016,11,10,ASSAULT W/DANGEROUS WEAPON,11
2016,11,10,BURGLARY,6
2016,11,10,MOTOR VEHICLE THEFT,3
2016,11,10,ROBBERY,7
2016,11,10,THEFT F/AUTO,32
2016,11,10,THEFT/OTHER,44
2016,11,11,ASSAULT W/DANGEROUS WEAPON,8
2016,11,11,BURGLARY,8
2016,11,11,HOMICIDE,3
2016,11,11,MOTOR VEHICLE THEFT,3
2016,11,11,ROBBERY,6
2016,11,11,SEX ABUSE,2
2016,11,11,THEFT F/AUTO,33
2016,11,11,THEFT/OTHER,33
2016,11,12,ASSAULT W/DANGEROUS WEAPON,6
2016,11,12,BURGLARY,5
2016,11,12,MOTOR VEHICLE THEFT,3
2016,11,12,ROBBERY,7
2016,11,12,THEFT F/AUTO,25
2016,11,12,THEFT/OTHER,27
2016,11,13,ASSAULT W/DANGEROUS WEAPON,7
2016,11,13,BURGLARY,4
2016,11,13,HOMICIDE,1
2016,11,13,MOTOR VEHICLE THEFT,5
2016,11,13,ROBBERY,8
2016,11,13,SEX ABUSE,1
2016,11,13,THEFT F/AUTO,39
2016,11,13,THEFT/OTHER,36
2016,11,14,BURGLARY,4
2016,11,14,HOMICIDE,1
2016,11,14,MOTOR VEHICLE THEFT,8
2016,11,14,ROBBERY,6
2016,11,14,SEX ABUSE,1
2016,11,14,THEFT F/AUTO,38
2016,11,14,THEFT/OTHER,40
2016,11,15,ASSAULT W/DANGEROUS WEAPON,4
2016,11,15,BURGLARY,3
2016,11,15,MOTOR VEHICLE THEFT,5
2016,11,15,ROBBERY,9
2016,11,15,SEX ABUSE,1
2016,11,15,THEFT F/AUTO,37
2016,11,15,THEFT/OTHER,49
2016,11,16,ASSAULT W/DANGEROUS WEAPON,3
2016,11,16,BURGLARY,2
2016,11,16,MOTOR VEHICLE THEFT,7
2016,11,16,ROBBERY,7
2016,11,16,THEFT F/AUTO,26
2016,11,16,THEFT/OTHER,37
2016,11,17,ASSAULT W/DANGEROUS WEAPON,1
2016,11,17,BURGLARY,5
2016,11,17,MOTOR VEHICLE THEFT,6
2016,11,17,ROBBERY,5
2016,11,17,SEX ABUSE,2
2016,11,17,THEFT F/AUTO,32
2016,11,17,THEFT/OTHER,37
2016,11,18,ASSAULT W/DANGEROUS WEAPON,5
2016,11,18,BURGLARY,7
2016,11,18,MOTOR VEHICLE THEFT,2
2016,11,18,ROBBERY,6
2016,11,18,SEX ABUSE,1
2016,11,18,THEFT F/AUTO,38
2016,11,18,THEFT/OTHER,33
2016,11,19,ASSAULT W/DANGEROUS WEAPON,6
2016,11,19,BURGLARY,5
2016,11,19,MOTOR VEHICLE THEFT,10
2016,11,19,ROBBERY,9
2016,11,19,SEX ABUSE,1
2016,11,19,THEFT F/AUTO,44
2016,11,19,THEFT/OTHER,25
2016,11,20,ASSAULT W/DANGEROUS WEAPON,6
2016,11,20,BURGLARY,1
2016,11,20,MOTOR VEHICLE THEFT,7
2016,11,20,ROBBERY,6
2016,11,20,SEX ABUSE,2
2016,11,20,THEFT F/AUTO,37
2016,11,20,THEFT/OTHER,33
2016,11,21,ASSAULT W/DANGEROUS WEAPON,4
2016,11,21,BURGLARY,8
2016,11,21,MOTOR VEHICLE THEFT,7
2016,11,21,ROBBERY,5
2016,11,21,THEFT F/AUTO,41
2016,11,21,THEFT/OTHER,66
2016,11,22,ASSAULT W/DANGEROUS WEAPON,4
2016,11,22,BURGLARY,5
2016,11,22,MOTOR VEHICLE THEFT,8
2016,11,22,ROBBERY,5
2016,11,22,THEFT F/AUTO,40
2016,11,22,THEFT/OTHER,49
2016,11,23,ASSAULT W/DANGEROUS WEAPON,2
2016,11,23,BURGLARY,6
2016,11,23,HOMICIDE,1
2016,11,23,MOTOR VEHICLE THEFT,8
2016,11,23,ROBBERY,6
2016,11,23,SEX ABUSE,1
2016,11,23,THEFT F/AUTO,31
2016,11,23,THEFT/OTHER,37
2016,11,24,ASSAULT W/DANGEROUS WEAPON,4
2016,11,24,BURGLARY,3
2016,11,24,MOTOR VEHICLE THEFT,2
2016,11,24,ROBBERY,8
2016,11,24,THEFT F/AUTO,23
2016,11,24,THEFT/OTHER,16
2016,11,25,ASSAULT W/DANGEROUS WEAPON,3
2016,11,25,BURGLARY,4
2016,11,25,HOMICIDE,1
2016,11,25,MOTOR VEHICLE THEFT,4
2016,11,25,ROBBERY,7
2016,11,25,SEX ABUSE,1
2016,11,25,THEFT F/AUTO,25
2016,11,25,THEFT/OTHER,41
2016,11,26,ASSAULT W/DANGEROUS WEAPON,6
2016,11,26,BURGLARY,7
2016,11,26,MOTOR VEHICLE THEFT,9
2016,11,26,ROBBERY,7
2016,11,26,THEFT F/AUTO,39
2016,11,26,THEFT/OTHER,36
2016,11,27,ASSAULT W/DANGEROUS WEAPON,7
2016,11,27,BURGLARY,6
2016,11,27,HOMICIDE,1
2016,11,27,MOTOR VEHICLE THEFT,5
2016,11,27,ROBBERY,9
2016,11,27,SEX ABUSE,2
2016,11,27,THEFT F/AUTO,57
2016,11,27,THEFT/OTHER,38
2016,11,28,ASSAULT W/DANGEROUS WEAPON,9
2016,11,28,BURGLARY,15
2016,11,28,HOMICIDE,1
2016,11,28,MOTOR VEHICLE THEFT,5
2016,11,28,ROBBERY,11
2016,11,28,SEX ABUSE,2
2016,11,28,THEFT F/AUTO,36
2016,11,28,THEFT/OTHER,55
2016,11,29,ASSAULT W/DANGEROUS WEAPON,4
2016,11,29,BURGLARY,7
2016,11,29,MOTOR VEHICLE THEFT,4
2016,11,29,ROBBERY,7
2016,11,29,THEFT F/AUTO,40
2016,11,29,THEFT/OTHER,46
2016,11,30,ASSAULT W/DANGEROUS WEAPON,3
2016,11,30,BURGLARY,3
2016,11,30,HOMICIDE,1
2016,11,30,MOTOR VEHICLE THEFT,4
2016,11,30,ROBBERY,6
2016,11,30,SEX ABUSE,1
2016,11,30,THEFT F/AUTO,38
2016,11,30,THEFT/OTHER,41
2016,12,1,ASSAULT W/DANGEROUS WEAPON,7
2016,12,1,BURGLARY,7
2016,12,1,HOMICIDE,1
2016,12,1,MOTOR VEHICLE THEFT,6
2016,12,1,ROBBERY,6
2016,12,1,SEX ABUSE,2
2016,12,1,THEFT F/AUTO,34
2016,12,1,THEFT/OTHER,43
2016,12,2,ASSAULT W/DANGEROUS WEAPON,4
2016,12,2,MOTOR VEHICLE THEFT,4
2016,12,2,ROBBERY,10
2016,12,2,SEX ABUSE,1
2016,12,2,THEFT F/AUTO,41
2016,12,2,THEFT/OTHER,46
2016,12,3,ASSAULT W/DANGEROUS WEAPON,7
2016,12,3,BURGLARY,1
2016,12,3,MOTOR VEHICLE THEFT,7
2016,12,3,ROBBERY,3
2016,12,3,SEX ABUSE,1
2016,12,3,THEFT F/AUTO,48
2016,12,3,THEFT/OTHER,26
2016,12,4,ASSAULT W/DANGEROUS WEAPON,5
2016,12,4,BURGLARY,3
2016,12,4,MOTOR VEHICLE THEFT,5
2016,12,4,ROBBERY,6
2016,12,4,SEX ABUSE,2
2016,12,4,THEFT F/AUTO,32
2016,12,4,THEFT/OTHER,29
2016,12,5,ASSAULT W/DANGEROUS WEAPON,3
2016,12,5,BURGLARY,8
2016,12,5,MOTOR VEHICLE THEFT,5
2016,12,5,ROBBERY,9
2016,12,5,SEX ABUSE,1
2016,12,5,THEFT F/AUTO,41
2016,12,5,THEFT/OTHER,39
2016,12,6,ASSAULT W/DANGEROUS WEAPON,2
2016,12,6,BURGLARY,6
2016,12,6,HOMICIDE,1
2016,12,6,MOTOR VEHICLE THEFT,5
2016,12,6,ROBBERY,6
2016,12,6,SEX ABUSE,3
2016,12,6,THEFT F/AUTO,26
2016,12,6,THEFT/OTHER,37
2016,12,7,ASSAULT W/DANGEROUS WEAPON,4
2016,12,7,BURGLARY,7
2016,12,7,MOTOR VEHICLE THEFT,5
2016,12,7,ROBBERY,7
2016,12,7,THEFT F/AUTO,33
2016,12,7,THEFT/OTHER,32
2016,12,8,ASSAULT W/DANGEROUS WEAPON,4
2016,12,8,BURGLARY,4
2016,12,8,HOMICIDE,1
2016,12,8,MOTOR VEHICLE THEFT,7
2016,12,8,ROBBERY,6
2016,12,8,THEFT F/AUTO,34
2016,12,8,THEFT/OTHER,32
2016,12,9,ASSAULT W/DANGEROUS WEAPON,5
2016,12,9,BURGLARY,5
2016,12,9,MOTOR VEHICLE THEFT,4
2016,12,9,ROBBERY,3
2016,12,9,SEX ABUSE,1
2016,12,9,THEFT F/AUTO,40
2016,12,9,THEFT/OTHER,31
2016,12,10,ASSAULT W/DANGEROUS WEAPON,4
2016,12,10,BURGLARY,4
2016,12,10,MOTOR VEHICLE THEFT,3
2016,12,10,ROBBERY,6
2016,12,10,SEX ABUSE,1
2016,12,10,THEFT F/AUTO,34
2016,12,10,THEFT/OTHER,34
2016,12,11,ASSAULT W/DANGEROUS WEAPON,3
2016,12,11,BURGLARY,4
2016,12,11,MOTOR VEHICLE THEFT,2
2016,12,11,ROBBERY,8
2016,12,11,SEX ABUSE,1
2016,12,11,THEFT F/AUTO,30
2016,12,11,THEFT/OTHER,35
2016,12,12,ASSAULT W/DANGEROUS WEAPON,4
2016,12,12,BURGLARY,5
2016,12,12,HOMICIDE,1
2016,12,12,MOTOR VEHICLE THEFT,6
2016,12,12,ROBBERY,5
2016,12,12,THEFT F/AUTO,28
2016,12,12,THEFT/OTHER,41
2016,12,13,ASSAULT W/DANGEROUS WEAPON,4
2016,12,13,BURGLARY,6
2016,12,13,MOTOR VEHICLE THEFT,5
2016,12,13,ROBBERY,7
2016,12,13,SEX ABUSE,2
2016,12,13,THEFT F/AUTO,43
2016,12,13,THEFT/OTHER,39
2016,12,14,ASSAULT W/DANGEROUS WEAPON,11
2016,12,14,BURGLARY,2
2016,12,14,MOTOR VEHICLE THEFT,6
2016,12,14,ROBBERY,15
2016,12,14,SEX ABUSE,1
2016,12,14,THEFT F/AUTO,35
2016,12,14,THEFT/OTHER,49
2016,12,15,ASSAULT W/DANGEROUS WEAPON,7
2016,12,15,BURGLARY,8
2016,12,15,MOTOR VEHICLE THEFT,8
2016,12,15,ROBBERY,8
2016,12,15,THEFT F/AUTO,22
2016,12,15,THEFT/OTHER,46
2016,12,16,ASSAULT W/DANGEROUS WEAPON,2
2016,12,16,BURGLARY,2
2016,12,16,HOMICIDE,1
2016,12,16,MOTOR VEHICLE THEFT,10
2016,12,16,ROBBERY,7
2016,12,16,SEX ABUSE,1
2016,12,16,THEFT F/AUTO,36
2016,12,16,THEFT/OTHER,38
2016,12,17,ASSAULT W/DANGEROUS WEAPON,5
2016,12,17,BURGLARY,6
2016,12,17,MOTOR VEHICLE THEFT,6
2016,12,17,ROBBERY,7
2016,12,17,SEX ABUSE,1
2016,12,17,THEFT F/AUTO,39
2016,12,17,THEFT/OTHER,30
2016,12,18,ASSAULT W/DANGEROUS WEAPON,7
2016,12,18,BURGLARY,7
2016,12,18,MOTOR VEHICLE THEFT,7
2016,12,18,ROBBERY,14
2016,12,18,SEX ABUSE,1
2016,12,18,THEFT F/AUTO,37
2016,12,18,THEFT/OTHER,36
2016,12,19,ASSAULT W/DANGEROUS WEAPON,2
2016,12,19,BURGLARY,9
2016,12,19,MOTOR VEHICLE THEFT,11
2016,12,19,ROBBERY,11
2016,12,19,THEFT F/AUTO,36
2016,12,19,THEFT/OTHER,33
2016,12,20,ASSAULT W/DANGEROUS WEAPON,4
2016,12,20,BURGLARY,1
2016,12,20,MOTOR VEHICLE THEFT,5
2016,12,20,ROBBERY,7
2016,12,20,THEFT F/AUTO,28
2016,12,20,THEFT/OTHER,52
2016,12,21,ASSAULT W/DANGEROUS WEAPON,3
2016,12,21,BURGLARY,7
2016,12,21,MOTOR VEHICLE THEFT,5
2016,12,21,ROBBERY,6
2016,12,21,SEX ABUSE,1
2016,12,21,THEFT F/AUTO,38
2016,12,21,THEFT/OTHER,46
2016,12,22,ASSAULT W/DANGEROUS WEAPON,2
2016,12,22,BURGLARY,3
2016,12,22,MOTOR VEHICLE THEFT,4
2016,12,22,ROBBERY,6
2016,12,22,THEFT F/AUTO,46
2016,12,22,THEFT/OTHER,35
2016,12,23,ASSAULT W/DANGEROUS WEAPON,6
2016,12,23,BURGLARY,4
2016,12,23,HOMICIDE,2
2016,12,23,MOTOR VEHICLE THEFT,5
2016,12,23,ROBBERY,7
2016,12,23,SEX ABUSE,2
2016,12,23,THEFT F/AUTO,44
2016,12,23,THEFT/OTHER,34
2016,12,24,ASSAULT W/DANGEROUS WEAPON,6
2016,12,24,BURGLARY,9
2016,12,24,MOTOR VEHICLE THEFT,5
2016,12,24,ROBBERY,2
2016,12,24,SEX ABUSE,2
2016,12,24,THEFT F/AUTO,38
2016,12,24,THEFT/OTHER,32
2016,12,25,ASSAULT W/DANGEROUS WEAPON,9
2016,12,25,BURGLARY,2
2016,12,25,ROBBERY,4
2016,12,25,THEFT F/AUTO,12
2016,12,25,THEFT/OTHER,11
2016,12,26,ASSAULT W/DANGEROUS WEAPON,2
2016,12,26,BURGLARY,4
2016,12,26,HOMICIDE,2
2016,12,26,MOTOR VEHICLE THEFT,4
2016,12,26,ROBBERY,3
2016,12,26,SEX ABUSE,2
2016,12,26,THEFT F/AUTO,29
2016,12,26,THEFT/OTHER,27
2016,12,27,ASSAULT W/DANGEROUS WEAPON,2
2016,12,27,BURGLARY,7
2016,12,27,HOMICIDE,1
2016,12,27,MOTOR VEHICLE THEFT,3
2016,12,27,ROBBERY,3
2016,12,27,SEX ABUSE,1
2016,12,27,THEFT F/AUTO,29
2016,12,27,THEFT/OTHER,36
2016,12,28,ASSAULT W/DANGEROUS WEAPON,6
2016,12,28,BURGLARY,5
2016,12,28,MOTOR VEHICLE THEFT,8
2016,12,28,ROBBERY,9
2016,12,28,THEFT F/AUTO,34
2016,12,28,THEFT/OTHER,31
2016,12,29,ASSAULT W/DANGEROUS WEAPON,3
2016,12,29,BURGLARY,4
2016,12,29,MOTOR VEHICLE THEFT,8
2016,12,29,ROBBERY,6
2016,12,29,SEX ABUSE,2
2016,12,29,THEFT F/AUTO,48
2016,12,29,THEFT/OTHER,47
2016,12,30,ASSAULT W/DANGEROUS WEAPON,4
2016,12,30,BURGLARY,5
2016,12,30,MOTOR VEHICLE THEFT,6
2016,12,30,ROBBERY,5
2016,12,30,SEX ABUSE,1
2016,12,30,THEFT F/AUTO,39
2016,12,30,THEFT/OTHER,46
2016,12,31,ASSAULT W/DANGEROUS WEAPON,2
2016,12,31,BURGLARY,6
2016,12,31,HOMICIDE,1
2016,12,31,MOTOR VEHICLE THEFT,6
2016,12,31,ROBBERY,6
2016,12,31,THEFT F/AUTO,35
2016,12,31,THEFT/OTHER,24
